business,legalformLabel,legalidLabel,dunsLabel,inceptionLabel
http://www.wikidata.org/entity/Q12708975,,,,
http://www.wikidata.org/entity/Q12740618,joint-stock company,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12857502,Société par actions simplifiée,549300DV9GIB88LZ5P30,,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12859164,,,,1902-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12876543,,,,1954-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12982969,,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16255113,public limited company,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16255259,,,,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16258185,,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16259060,,,,
http://www.wikidata.org/entity/Q16259165,,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16262115,joint-stock company,,,1979-05-30T00:00:00Z
http://www.wikidata.org/entity/Q16262246,joint-stock company,,,2000-01-05T00:00:00Z
http://www.wikidata.org/entity/Q16262463,joint-stock company,,,2000-06-17T00:00:00Z
http://www.wikidata.org/entity/Q16304435,,,,
http://www.wikidata.org/entity/Q16307019,,,,
http://www.wikidata.org/entity/Q16323595,aktieselskab,,,2000-12-20T00:00:00Z
http://www.wikidata.org/entity/Q16338433,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16466481,Aktiengesellschaft,969500B1UVCKKR3JGD98,,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16485533,,,,1980-09-05T00:00:00Z
http://www.wikidata.org/entity/Q16496429,,,,
http://www.wikidata.org/entity/Q16496437,,,,1930-07-31T00:00:00Z
http://www.wikidata.org/entity/Q16496446,,,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16496450,,,,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16496452,,,,
http://www.wikidata.org/entity/Q16510256,public company,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16514241,aktieselskab,,,2014-01-06T00:00:00Z
http://www.wikidata.org/entity/Q16531742,public company,,,1866-09-06T00:00:00Z
http://www.wikidata.org/entity/Q16533733,S.A.,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16544331,joint-stock company,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16544708,joint-stock company,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16555844,joint-stock company,,,
http://www.wikidata.org/entity/Q16574093,joint-stock company,2594007XIACKNMUAW223,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16582741,joint-stock company,,,2012-04-16T00:00:00Z
http://www.wikidata.org/entity/Q16583256,joint-stock company,,,1946-05-02T00:00:00Z
http://www.wikidata.org/entity/Q16589744,joint-stock company,,,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16591719,joint-stock company,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16594744,joint-stock company,,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16631743,public company,,,1917-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16661943,public company,,,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16699623,,,,
http://www.wikidata.org/entity/Q16699951,,,,
http://www.wikidata.org/entity/Q16725729,joint-stock company,,,1947-01-05T00:00:00Z
http://www.wikidata.org/entity/Q16726292,,,,2013-07-01T00:00:00Z
http://www.wikidata.org/entity/Q16733729,,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16738121,,,,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16766290,public company,549300RTDES2LQ41HD41,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16767532,joint-stock company,,,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16782225,,,,1996-06-18T00:00:00Z
http://www.wikidata.org/entity/Q16801187,,,,
http://www.wikidata.org/entity/Q16824238,,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16824303,S.A.,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16824426,,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16824660,public company,,,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16824882,,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16825098,,,,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16826594,public limited company,,,1975-07-25T00:00:00Z
http://www.wikidata.org/entity/Q16826875,,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16827821,,,,
http://www.wikidata.org/entity/Q16829282,,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16829606,,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16829833,public company,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16831878,joint-stock company,,,
http://www.wikidata.org/entity/Q16831911,Aktiengesellschaft,,,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16831936,Aktiengesellschaft,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16835875,,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16836218,,,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16838618,S.A.,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16839584,,,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16840288,,5493000C2SGNC7ZN3242,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16844668,,,,1904-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16844753,public limited company,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16848459,,,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16849029,,,,1984-01-16T00:00:00Z
http://www.wikidata.org/entity/Q16850385,,,,1924-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16851931,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16856491,Aktiengesellschaft,,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16857574,Aktiengesellschaft,,,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16858667,,5493000EKBN0UY1F3F88,,
http://www.wikidata.org/entity/Q16858748,,5493003SR1FZ45ZNH311,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16886830,sparebank,,,1875-12-04T00:00:00Z
http://www.wikidata.org/entity/Q16897743,,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16901705,public company,,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16912009,sparebank,,,1846-08-24T00:00:00Z
http://www.wikidata.org/entity/Q16920075,,,,1959-07-14T00:00:00Z
http://www.wikidata.org/entity/Q16920636,company,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16922677,,,,
http://www.wikidata.org/entity/Q16922766,joint-stock company,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16922779,,,,
http://www.wikidata.org/entity/Q16922864,,,,
http://www.wikidata.org/entity/Q16922919,,,,
http://www.wikidata.org/entity/Q16923018,,,,
http://www.wikidata.org/entity/Q16923216,,,,
http://www.wikidata.org/entity/Q16923226,,,,
http://www.wikidata.org/entity/Q16923295,,,,
http://www.wikidata.org/entity/Q16923357,,,,
http://www.wikidata.org/entity/Q16923368,,,,
http://www.wikidata.org/entity/Q16923380,,,,
http://www.wikidata.org/entity/Q16923423,,,,
http://www.wikidata.org/entity/Q16923444,,,,
http://www.wikidata.org/entity/Q16923503,,,,
http://www.wikidata.org/entity/Q16923514,,,,
http://www.wikidata.org/entity/Q16923553,,,,
http://www.wikidata.org/entity/Q16923581,,,,
http://www.wikidata.org/entity/Q16923587,,,,
http://www.wikidata.org/entity/Q16923589,,,,
http://www.wikidata.org/entity/Q17035250,,,,
http://www.wikidata.org/entity/Q17035269,,,,
http://www.wikidata.org/entity/Q17035273,,,,
http://www.wikidata.org/entity/Q17035276,,,,
http://www.wikidata.org/entity/Q17035442,,,,
http://www.wikidata.org/entity/Q17035555,,,,
http://www.wikidata.org/entity/Q17035626,,,,
http://www.wikidata.org/entity/Q17035702,,,,
http://www.wikidata.org/entity/Q17035756,,,,
http://www.wikidata.org/entity/Q17035822,,,,
http://www.wikidata.org/entity/Q17035891,,,,
http://www.wikidata.org/entity/Q17036112,,,,
http://www.wikidata.org/entity/Q17036155,public company,,,
http://www.wikidata.org/entity/Q17036182,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17036245,,,,
http://www.wikidata.org/entity/Q17038246,public company,,,1978-09-25T00:00:00Z
http://www.wikidata.org/entity/Q17038272,,,,
http://www.wikidata.org/entity/Q17038275,,,,
http://www.wikidata.org/entity/Q17038321,,,,
http://www.wikidata.org/entity/Q17038403,,,,
http://www.wikidata.org/entity/Q17038493,,,,
http://www.wikidata.org/entity/Q17038496,,,,1958-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17038587,,,,
http://www.wikidata.org/entity/Q17038681,company,,,
http://www.wikidata.org/entity/Q17038701,,,,
http://www.wikidata.org/entity/Q17038709,,,,
http://www.wikidata.org/entity/Q17038767,company,,,
http://www.wikidata.org/entity/Q17038791,joint-stock company,,,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17038970,,,,
http://www.wikidata.org/entity/Q17038989,,,,
http://www.wikidata.org/entity/Q17039063,,,,
http://www.wikidata.org/entity/Q17039213,public company,,,
http://www.wikidata.org/entity/Q17039222,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17039229,,,,
http://www.wikidata.org/entity/Q17039375,company,,,
http://www.wikidata.org/entity/Q17039391,,,,
http://www.wikidata.org/entity/Q17039418,,,,1996-01-29T00:00:00Z
http://www.wikidata.org/entity/Q17039489,company,,,
http://www.wikidata.org/entity/Q17039499,,,,
http://www.wikidata.org/entity/Q17039511,,,,
http://www.wikidata.org/entity/Q17039563,,,,
http://www.wikidata.org/entity/Q17039686,,,,
http://www.wikidata.org/entity/Q17039829,,,,
http://www.wikidata.org/entity/Q17039849,,,,
http://www.wikidata.org/entity/Q17039853,,,,
http://www.wikidata.org/entity/Q17039924,company,,,
http://www.wikidata.org/entity/Q17039971,company,,,
http://www.wikidata.org/entity/Q17040044,,,,
http://www.wikidata.org/entity/Q17040050,,,,
http://www.wikidata.org/entity/Q17040122,,,,
http://www.wikidata.org/entity/Q17040154,,,,
http://www.wikidata.org/entity/Q17040325,,,,
http://www.wikidata.org/entity/Q17040480,,,,
http://www.wikidata.org/entity/Q17040535,,,,
http://www.wikidata.org/entity/Q17040563,,,,
http://www.wikidata.org/entity/Q17040571,,,,
http://www.wikidata.org/entity/Q17040703,,,,
http://www.wikidata.org/entity/Q17040729,,,,
http://www.wikidata.org/entity/Q17040735,,,,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17040762,,,,
http://www.wikidata.org/entity/Q17040767,,,,
http://www.wikidata.org/entity/Q17040770,,,,
http://www.wikidata.org/entity/Q17040811,,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17040867,,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17040878,,,,
http://www.wikidata.org/entity/Q17040886,,,,
http://www.wikidata.org/entity/Q17040963,,,,
http://www.wikidata.org/entity/Q17040981,,,,
http://www.wikidata.org/entity/Q17041246,,,,
http://www.wikidata.org/entity/Q17041361,,,,
http://www.wikidata.org/entity/Q17041413,,,,
http://www.wikidata.org/entity/Q17041529,company,,,
http://www.wikidata.org/entity/Q17041552,,,,1985-12-18T00:00:00Z
http://www.wikidata.org/entity/Q17049669,,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17049674,kabushiki gaisha,,,1887-12-14T00:00:00Z
http://www.wikidata.org/entity/Q17050423,,,,2005-11-01T00:00:00Z
http://www.wikidata.org/entity/Q17051079,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17051348,,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17051834,,,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17051868,company,,,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17053415,public company,,,1995-01-20T00:00:00Z
http://www.wikidata.org/entity/Q17054681,,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17054976,,,,1955-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17056661,public company,,,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17056780,,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17058554,,,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17059061,private company limited by shares,,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17059182,,,,
http://www.wikidata.org/entity/Q17059354,company,,,
http://www.wikidata.org/entity/Q17059500,,,,
http://www.wikidata.org/entity/Q17059770,,,,
http://www.wikidata.org/entity/Q17059824,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17059837,,,,
http://www.wikidata.org/entity/Q17059899,,,,1986-06-20T00:00:00Z
http://www.wikidata.org/entity/Q17060278,,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17060372,,,,
http://www.wikidata.org/entity/Q17060652,,,,
http://www.wikidata.org/entity/Q17060875,,,,
http://www.wikidata.org/entity/Q17060916,,,,
http://www.wikidata.org/entity/Q17061037,,,,
http://www.wikidata.org/entity/Q7638341,,,,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7638414,,GV3L7HZKX3X3DEETIJ25,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7639364,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7641848,julkinen osakeyhtiö,,,1898-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7643493,,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7644560,,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7645042,,,,1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7649295,company,4BI260ZXAJX587PHRX41,,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7658810,,,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7658825,,,,
http://www.wikidata.org/entity/Q7662396,,,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7662405,,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7662428,,,,
http://www.wikidata.org/entity/Q7662493,,5493004HI6PFLF46NS53,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7662636,,,,
http://www.wikidata.org/entity/Q7662679,,,,
http://www.wikidata.org/entity/Q7662796,public limited company,,,1863-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7663566,kabushiki gaisha,,,1968-02-20T00:00:00Z
http://www.wikidata.org/entity/Q7663801,,,,1949-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7668516,,,,1896-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7669085,,,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7669310,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7669439,,,,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7669688,,,,1923-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7669886,public company,,,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7669940,,,,1899-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7670476,,,,1919-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7671003,,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7671152,public company,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7671766,limited liability company,,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7671950,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7671964,allmennaksjeselskap,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7672563,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7672614,,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7673435,joint-stock company,549300UGJZN4EZQWSE86,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7673435,U.S. corporation,549300UGJZN4EZQWSE86,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7674768,public company,,,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7675621,,,,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7677258,kabushiki gaisha,,,1925-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7679213,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7680886,,,,
http://www.wikidata.org/entity/Q7682888,,,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7685824,,,,
http://www.wikidata.org/entity/Q7685835,,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7687130,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7687626,public company,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7688473,,,,2006-10-01T00:00:00Z
http://www.wikidata.org/entity/Q7688650,,,,
http://www.wikidata.org/entity/Q7690075,,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7692121,,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7692144,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7692548,,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7692916,,,,1934-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7695198,public company,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7695260,,,,
http://www.wikidata.org/entity/Q7695732,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7695737,,GTJS1N8S8I28A7L4WG97,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7695821,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7696127,conglomerate,549300VSMO9KYQWDND94,,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7696143,,UUL85LWXB4NGSWWXIQ25,,1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7696488,,,,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7698569,,,,
http://www.wikidata.org/entity/Q7701490,,,,
http://www.wikidata.org/entity/Q7701648,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7705443,,,,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7705659,,12QXQCZOIJ35VTGVAL38,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7706196,,,,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7707900,,,,
http://www.wikidata.org/entity/Q7707945,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7711620,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7711653,,,,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7711656,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7712716,public company,549300IDOPVLNF25KU43,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7713699,,,,
http://www.wikidata.org/entity/Q7719081,,,,1898-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7720000,,,,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7727445,,,,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7727656,,,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7728168,,,,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7730196,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7732369,,,,1982-12-29T00:00:00Z
http://www.wikidata.org/entity/Q7735265,,,,1982-03-08T00:00:00Z
http://www.wikidata.org/entity/Q7738224,,,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7742790,,,,1897-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7743510,,,,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7744066,,,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7744883,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7752327,,2YD5STGSJNMUB7H76907,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7754361,,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7756009,,,,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7756963,,,,1851-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7759417,,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7762363,joint-stock company,,,1979-01-10T00:00:00Z
http://www.wikidata.org/entity/Q7762363,public company,,,1979-01-10T00:00:00Z
http://www.wikidata.org/entity/Q7772938,,549300ER2JOBZCUUTS42,,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7776719,,,,1816-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7786824,,,,1898-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7793308,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7795716,,,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7796068,joint-stock company,,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12988589,public company,,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13014243,,,,1981-11-25T00:00:00Z
http://www.wikidata.org/entity/Q13017045,,,,
http://www.wikidata.org/entity/Q13026730,,,,
http://www.wikidata.org/entity/Q13027570,,,,
http://www.wikidata.org/entity/Q13095961,,,,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13096359,company,,,
http://www.wikidata.org/entity/Q13118486,,,,1919-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13164074,,,,
http://www.wikidata.org/entity/Q13164530,public company,,,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13178987,,,,
http://www.wikidata.org/entity/Q13179100,,,,
http://www.wikidata.org/entity/Q13179151,,,,
http://www.wikidata.org/entity/Q13179645,,,,
http://www.wikidata.org/entity/Q13179655,,,,
http://www.wikidata.org/entity/Q13179664,,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13179683,,,,
http://www.wikidata.org/entity/Q13179704,,,,
http://www.wikidata.org/entity/Q13179713,,,,
http://www.wikidata.org/entity/Q13179816,,,,
http://www.wikidata.org/entity/Q13179817,,,,
http://www.wikidata.org/entity/Q13179888,,,,
http://www.wikidata.org/entity/Q13180068,,,,
http://www.wikidata.org/entity/Q13180359,,,,
http://www.wikidata.org/entity/Q13180434,,,,
http://www.wikidata.org/entity/Q13180659,,,,
http://www.wikidata.org/entity/Q13180715,,,,
http://www.wikidata.org/entity/Q13180729,public company,,,
http://www.wikidata.org/entity/Q13180788,,,,
http://www.wikidata.org/entity/Q13180801,,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13181153,,,,
http://www.wikidata.org/entity/Q13181161,,,,
http://www.wikidata.org/entity/Q13181317,,,,
http://www.wikidata.org/entity/Q13181322,,,,
http://www.wikidata.org/entity/Q13181584,,,,
http://www.wikidata.org/entity/Q13182578,,,,
http://www.wikidata.org/entity/Q13182691,,,,
http://www.wikidata.org/entity/Q13182735,,,,
http://www.wikidata.org/entity/Q13182740,,,,1992-07-17T00:00:00Z
http://www.wikidata.org/entity/Q13182744,,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13182749,,,,
http://www.wikidata.org/entity/Q13182754,,,,
http://www.wikidata.org/entity/Q13182773,,,,
http://www.wikidata.org/entity/Q13183151,,,,
http://www.wikidata.org/entity/Q13183194,,,,
http://www.wikidata.org/entity/Q13183293,,,,
http://www.wikidata.org/entity/Q13183419,,,,
http://www.wikidata.org/entity/Q13183597,,,,
http://www.wikidata.org/entity/Q13184141,,,,
http://www.wikidata.org/entity/Q13184564,,,,
http://www.wikidata.org/entity/Q13184685,,,,
http://www.wikidata.org/entity/Q13185421,,,,
http://www.wikidata.org/entity/Q13185589,,,,
http://www.wikidata.org/entity/Q13185689,,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13185752,,,,
http://www.wikidata.org/entity/Q13186382,,,,
http://www.wikidata.org/entity/Q13186831,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13186934,,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13187345,,,,
http://www.wikidata.org/entity/Q13187359,,,,
http://www.wikidata.org/entity/Q13187498,,,,
http://www.wikidata.org/entity/Q13187545,,,,
http://www.wikidata.org/entity/Q13218598,public limited company,,,1727-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13227919,public company,,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13359824,,,,
http://www.wikidata.org/entity/Q13403399,kabushiki gaisha,,,1885-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13410248,,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13411196,,,,
http://www.wikidata.org/entity/Q13411198,,,,
http://www.wikidata.org/entity/Q13411199,,,,
http://www.wikidata.org/entity/Q13416787,société anonyme,LAXUQCHT4FH58LRZDY46,,2008-07-22T00:00:00Z
http://www.wikidata.org/entity/Q13425917,,,,
http://www.wikidata.org/entity/Q13479439,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13479653,kabushiki gaisha,,,1918-07-15T00:00:00Z
http://www.wikidata.org/entity/Q13519377,joint-stock company,,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13522860,,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13529408,,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13529413,,,,
http://www.wikidata.org/entity/Q13529414,,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13529428,,,,
http://www.wikidata.org/entity/Q13529429,,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13529431,corporation,,,
http://www.wikidata.org/entity/Q13529435,joint-stock company,,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13529447,,,,
http://www.wikidata.org/entity/Q13529450,,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13529475,joint-stock company,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13529476,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13529478,,,,
http://www.wikidata.org/entity/Q13529482,,,,
http://www.wikidata.org/entity/Q13564794,public company,,,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13576574,,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10948002,,,,
http://www.wikidata.org/entity/Q10948003,,,,
http://www.wikidata.org/entity/Q10948032,,,,
http://www.wikidata.org/entity/Q10948045,,,,
http://www.wikidata.org/entity/Q10948785,,,,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10948815,company,,,1993-02-19T00:00:00Z
http://www.wikidata.org/entity/Q10948835,aktieselskab,,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10948928,,,,
http://www.wikidata.org/entity/Q10949352,company,,,1994-08-08T00:00:00Z
http://www.wikidata.org/entity/Q10949465,company,,,
http://www.wikidata.org/entity/Q10954015,kabushiki gaisha,,,1957-11-18T00:00:00Z
http://www.wikidata.org/entity/Q10954068,,,,
http://www.wikidata.org/entity/Q10954627,public company,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10955430,,,,
http://www.wikidata.org/entity/Q10955994,,,,
http://www.wikidata.org/entity/Q10956056,,,,
http://www.wikidata.org/entity/Q10956059,,,,
http://www.wikidata.org/entity/Q10956086,,,,
http://www.wikidata.org/entity/Q10956126,,,,
http://www.wikidata.org/entity/Q10956262,,,,
http://www.wikidata.org/entity/Q10956455,,,,
