business,productsLabel,websiteLabel,emailLabel
http://www.wikidata.org/entity/Q99662518,,http://www.ygg-cg.com/,
http://www.wikidata.org/entity/Q99744172,,http://www.tricida.com/,
http://www.wikidata.org/entity/Q99744291,,http://www.magentatx.com/,
http://www.wikidata.org/entity/Q99872290,,,
http://www.wikidata.org/entity/Q99929860,,http://www.jxr-fertility.com,
http://www.wikidata.org/entity/Q99937481,,http://www.jiumaojiu.com/,
http://www.wikidata.org/entity/Q99976763,,,
http://www.wikidata.org/entity/Q100234667,,https://www.4dpharmaplc.com/,
http://www.wikidata.org/entity/Q100234667,,https://www.4dpharmaplc.com/en,
http://www.wikidata.org/entity/Q100319972,,http://www.fyber.com/,
http://www.wikidata.org/entity/Q100321332,,,
http://www.wikidata.org/entity/Q100323973,,,
http://www.wikidata.org/entity/Q100922273,,https://www.restart-group.com,
http://www.wikidata.org/entity/Q100959810,,http://www.monrifgroup.net/,
http://www.wikidata.org/entity/Q101066885,,,
http://www.wikidata.org/entity/Q101209811,,,
http://www.wikidata.org/entity/Q101209850,,https://www.vontier.com/,
http://www.wikidata.org/entity/Q101429880,,https://www.adecoagro.com/,
http://www.wikidata.org/entity/Q101553909,,https://www.aerisenergy.com.br/,
http://www.wikidata.org/entity/Q101983981,,https://www.viatris.com/en,
http://www.wikidata.org/entity/Q102047934,,,
http://www.wikidata.org/entity/Q103649181,,https://www.evergrandeservice.com/,
http://www.wikidata.org/entity/Q103720734,lead–acid battery,https://autopart.pl,
http://www.wikidata.org/entity/Q103720734,lead–acid battery,https://www.autopart.pl/en,
http://www.wikidata.org/entity/Q103720734,lead–acid battery,https://www.autopart.pl/ru,
http://www.wikidata.org/entity/Q103793759,,https://www.cardlytics.com/,
http://www.wikidata.org/entity/Q104081972,,http://www.c3.ai/,
http://www.wikidata.org/entity/Q104158381,,https://www.vistracorp.com/,
http://www.wikidata.org/entity/Q104188375,,http://www.legendbiotech.com/,
http://www.wikidata.org/entity/Q104218286,,,
http://www.wikidata.org/entity/Q104480207,,http://www.crisprtx.com/,
http://www.wikidata.org/entity/Q104480795,,https://www.insulet.com/,
http://www.wikidata.org/entity/Q104524827,,https://group.royaldelft.com/,
http://www.wikidata.org/entity/Q104587502,,,
http://www.wikidata.org/entity/Q104601676,,http://www.lingyun.com.cn/,
http://www.wikidata.org/entity/Q104707187,,https://www.stemmer-imaging.com/,
http://www.wikidata.org/entity/Q104817495,,,
http://www.wikidata.org/entity/Q104829408,,https://intranda.com,
http://www.wikidata.org/entity/Q104839204,,http://www.spacesat.com.cn/,
http://www.wikidata.org/entity/Q20942061,,http://www.sinotrans.com/,
http://www.wikidata.org/entity/Q20945257,,http://www.neungyule.com/pages/ko/,
http://www.wikidata.org/entity/Q20945438,,http://www.daiyangmetal.co.kr/,
http://www.wikidata.org/entity/Q20945481,,,
http://www.wikidata.org/entity/Q20945620,,http://www.m-park.co.kr,
http://www.wikidata.org/entity/Q20946482,,http://www.megastudy.net/,
http://www.wikidata.org/entity/Q20947124,,http://www.bi-nex.com/,
http://www.wikidata.org/entity/Q20947819,,http://www.vessel21.com/,
http://www.wikidata.org/entity/Q20948605,,,
http://www.wikidata.org/entity/Q20948640,,http://www.seoulin.co.kr/,
http://www.wikidata.org/entity/Q20949714,bicycle,http://www.salcano.com/,
http://www.wikidata.org/entity/Q20967713,dairy product,http://pegah.ir/,
http://www.wikidata.org/entity/Q20979194,leasehold estate,https://www.americanhomes4rent.com/,
http://www.wikidata.org/entity/Q20979249,slot machine,http://www.everi.com/,
http://www.wikidata.org/entity/Q20981515,insurance,https://www.discovery.co.za/,
http://www.wikidata.org/entity/Q20983913,,http://www.rexih.com,
http://www.wikidata.org/entity/Q20984204,,http://www.truly.com.hk,
http://www.wikidata.org/entity/Q20984352,,,
http://www.wikidata.org/entity/Q20984355,,https://www.samartcorp.com/,
http://www.wikidata.org/entity/Q20990737,,http://www.takaful.ae/english/index.aspx,
http://www.wikidata.org/entity/Q20990836,,http://almadinatakaful.com/,
http://www.wikidata.org/entity/Q20991954,,http://fmi.com.mm/,
http://www.wikidata.org/entity/Q21005951,,http://www.bumiarmada.com/,
http://www.wikidata.org/entity/Q21006095,,http://www.takaful-malaysia.com.my/,
http://www.wikidata.org/entity/Q21006897,,https://www.partypoker.com/,
http://www.wikidata.org/entity/Q21006897,,https://www.partypoker.fr/,
http://www.wikidata.org/entity/Q21006897,,https://www.partypoker.net/,
http://www.wikidata.org/entity/Q21006897,,https://www.partypoker.ru,
http://www.wikidata.org/entity/Q21008565,,http://www.securetrustbank.com/,
http://www.wikidata.org/entity/Q21009903,security,https://www.flowtraders.com,
http://www.wikidata.org/entity/Q21010032,,http://www.bmv.com.mx,
http://www.wikidata.org/entity/Q21010691,,http://westwoodgroup.com/,
http://www.wikidata.org/entity/Q21014205,,,
http://www.wikidata.org/entity/Q21016487,,http://www.westrock.com/en-us/index.html,
http://www.wikidata.org/entity/Q21021003,hotel,http://xeniareit.com,
http://www.wikidata.org/entity/Q21021580,,http://www.soprasteria.com/,
http://www.wikidata.org/entity/Q21028386,,http://www.atec.com/,
http://www.wikidata.org/entity/Q21031539,spodumene,https://www.galaxyresources.com.au,
http://www.wikidata.org/entity/Q21057587,,http://www.ygplus.com/,
http://www.wikidata.org/entity/Q21057748,,http://www.namsun.co.kr/,
http://www.wikidata.org/entity/Q21058375,,http://www.sangsin.com/,
http://www.wikidata.org/entity/Q21058482,,http://www.seohee.co.kr,
http://www.wikidata.org/entity/Q21058635,,http://www.sejin.com/,
http://www.wikidata.org/entity/Q21058756,,http://www.sola-cia.com/,
http://www.wikidata.org/entity/Q21058895,,http://www.schnell.kr/,
http://www.wikidata.org/entity/Q21059146,,http://www.ccstv.co.kr/,
http://www.wikidata.org/entity/Q21059151,,http://www.mason-capital.com/,
http://www.wikidata.org/entity/Q85766647,,https://www.hipgnosissongs.com/,
http://www.wikidata.org/entity/Q85769888,,http://www.iovance.com/,
http://www.wikidata.org/entity/Q85770729,proprietary software,https://www.jamf.com/,
http://www.wikidata.org/entity/Q85793376,,https://www.pingidentity.com/,
http://www.wikidata.org/entity/Q85800542,,http://www.sezzle.com/,
http://www.wikidata.org/entity/Q85811579,,https://www.upcinsurance.com/,
http://www.wikidata.org/entity/Q85864841,,,
http://www.wikidata.org/entity/Q85873213,,,
http://www.wikidata.org/entity/Q85873337,,,
http://www.wikidata.org/entity/Q85873345,,,
http://www.wikidata.org/entity/Q85873350,,,
http://www.wikidata.org/entity/Q85873357,,,
http://www.wikidata.org/entity/Q85873374,,,
http://www.wikidata.org/entity/Q85873379,,,
http://www.wikidata.org/entity/Q85873389,,,
http://www.wikidata.org/entity/Q85873394,,,
http://www.wikidata.org/entity/Q85873400,,https://reit.jadwa.com/Reit/Index?Id=1,
http://www.wikidata.org/entity/Q85873405,,https://reit.jadwa.com/Reit/Index?Id=4,
http://www.wikidata.org/entity/Q85873410,,,
http://www.wikidata.org/entity/Q85873417,,,
http://www.wikidata.org/entity/Q85873422,,,
http://www.wikidata.org/entity/Q85873433,,,
http://www.wikidata.org/entity/Q85873439,,,
http://www.wikidata.org/entity/Q85873443,,,
http://www.wikidata.org/entity/Q85874647,,,
http://www.wikidata.org/entity/Q85876205,,,
http://www.wikidata.org/entity/Q85884125,,,
http://www.wikidata.org/entity/Q85960970,,http://www.simp.co.id,mailto:corporate.secretary@simp.co.id
http://www.wikidata.org/entity/Q86654888,,https://www.g5e.com,
http://www.wikidata.org/entity/Q86679800,,http://www.allingames.com/,
http://www.wikidata.org/entity/Q86681792,,http://lordstownmotors.com/,
http://www.wikidata.org/entity/Q86729081,,,
http://www.wikidata.org/entity/Q86752330,gold,https://www.kl.gold/home/default.aspx,
http://www.wikidata.org/entity/Q88180448,robotic vacuum cleaner,http://www.roborock.com/,
http://www.wikidata.org/entity/Q88925945,,,
http://www.wikidata.org/entity/Q89100104,video game,https://forever-entertainment.com/,
http://www.wikidata.org/entity/Q89189545,,https://www.siemens-energy.com/,mailto:contact@siemens-energy.com
http://www.wikidata.org/entity/Q89288707,,,
http://www.wikidata.org/entity/Q89368734,,https://www.rtx.com/,
http://www.wikidata.org/entity/Q89830503,,,
http://www.wikidata.org/entity/Q89837399,,,
http://www.wikidata.org/entity/Q90803424,,https://www.plc-spa.com,
http://www.wikidata.org/entity/Q91016085,,https://cansinotech.com,
http://www.wikidata.org/entity/Q91360366,,http://www.frgi.com/,
http://www.wikidata.org/entity/Q91387266,,https://www.expeditions.com/,
http://www.wikidata.org/entity/Q91396922,,https://wavelifesciences.com/,
http://www.wikidata.org/entity/Q91490380,,https://acceleratediagnostics.com/,
http://www.wikidata.org/entity/Q91498427,,https://www.usautoparts.com/,
http://www.wikidata.org/entity/Q92281262,,http://www.kfcindonesia.com,mailto:jd.juwono@kfcindonesia.com
http://www.wikidata.org/entity/Q92281262,,https://kfcku.com/,mailto:jd.juwono@kfcindonesia.com
http://www.wikidata.org/entity/Q92546757,,https://www.biohavenpharma.com/,
http://www.wikidata.org/entity/Q92562194,,http://www.kota-deltamas.com,mailto:corsec@deltamas.co.id
http://www.wikidata.org/entity/Q92639564,,http://arconic.com/,
http://www.wikidata.org/entity/Q3800498,Lords Mobile,https://www.igg.com/m/,
http://www.wikidata.org/entity/Q3817700,,http://www.sipchem.com,
http://www.wikidata.org/entity/Q3817709,ethylene,http://www.yansab.com.sa,
http://www.wikidata.org/entity/Q3817853,truck,https://www.wulingauto.com/en/index.aspx,
http://www.wikidata.org/entity/Q3866987,clothing,https://www.mulberry.com/,
http://www.wikidata.org/entity/Q3873359,furniture,http://www.natuzzi.com,
http://www.wikidata.org/entity/Q3874960,,,
http://www.wikidata.org/entity/Q3893521,,http://www.centrusenergy.com/,
http://www.wikidata.org/entity/Q3901022,,https://www.petradiamonds.com/,
http://www.wikidata.org/entity/Q3901581,,http://www.interactivebrokers.com,
http://www.wikidata.org/entity/Q3906420,,http://www.platinumstudios.com,
http://www.wikidata.org/entity/Q3915128,sound card,http://global.focusrite.com/,
http://www.wikidata.org/entity/Q3930665,,http://www.indofood.com,mailto:corporate.secretary@indofood.co.id
http://www.wikidata.org/entity/Q3954691,,http://www.lonking.cn,
http://www.wikidata.org/entity/Q3958138,zinc,https://www.vedantalimited.com,
http://www.wikidata.org/entity/Q3973262,,http://www.stericycle.com,
http://www.wikidata.org/entity/Q3973630,,http://eddiestobart.com/,
http://www.wikidata.org/entity/Q3975878,3D printing,http://www.stratasys.com/,
http://www.wikidata.org/entity/Q3992245,,https://www.tfc.co.jp/,
http://www.wikidata.org/entity/Q3996930,,http://www.towerautomotive.com,
http://www.wikidata.org/entity/Q3999691,,https://www.tronox.com,
http://www.wikidata.org/entity/Q4004687,consumer electronics,http://unieurospa.com/,
http://www.wikidata.org/entity/Q4004687,consumer electronics,https://www.unieuro.it,
http://www.wikidata.org/entity/Q4019844,,http://www.wilhelmina.com/,
http://www.wikidata.org/entity/Q4021859,sneakers,https://en.xtep.com,
http://www.wikidata.org/entity/Q28712870,,http://www.paxanco.com/,
http://www.wikidata.org/entity/Q28714335,,http://www.mubarrad.com,
http://www.wikidata.org/entity/Q28714420,,http://www.almojilgroup.com/,
http://www.wikidata.org/entity/Q28715280,,http://www.lazurde.com/,
http://www.wikidata.org/entity/Q28715287,steel,https://www.yamamahsteel.com/ar/,
http://www.wikidata.org/entity/Q28715288,,http://www.sghgroup.com.sa/,
http://www.wikidata.org/entity/Q28721069,,https://www.lynxbroker.de,
http://www.wikidata.org/entity/Q28760388,Oral insulin,http://www.oramed.com,
http://www.wikidata.org/entity/Q28776959,,http://www.rell.com/,
http://www.wikidata.org/entity/Q96112843,,,mailto:info@sindhubank.com.np
http://www.wikidata.org/entity/Q96112845,,,mailto:info@jhimruk.com
http://www.wikidata.org/entity/Q96112846,,,mailto:bishnuzi@missionbanknepal.com.np
http://www.wikidata.org/entity/Q96112847,,,mailto:info@nbsl.com.np
http://www.wikidata.org/entity/Q96112849,,http://www.skbbl.com.np/,mailto:info@skbbl.com.np
http://www.wikidata.org/entity/Q96112850,,http://www.rmdcnepalc.com/,mailto:rmdc@wlink.com.np
http://www.wikidata.org/entity/Q96112853,,http://www.grameenbanknepal.com/,mailto:info@grameenbanknepal.com
http://www.wikidata.org/entity/Q96112856,,,mailto:info@manaslu.com
http://www.wikidata.org/entity/Q96112857,,,mailto:jayanta@sanimahydro.com
http://www.wikidata.org/entity/Q96112859,,,mailto:khem.regmi@kalikabank.com.np
http://www.wikidata.org/entity/Q96112860,,,mailto:binodrajthapa@yahoo.com
http://www.wikidata.org/entity/Q96112863,,http://www.mldbank.com.np/,mailto:mlboperationdepart@gmail.com
http://www.wikidata.org/entity/Q96112865,,,mailto:Tulsi.Bhattarai@centurybank.com.np
http://www.wikidata.org/entity/Q96112866,,,mailto:ridi@gmail.com
http://www.wikidata.org/entity/Q96112868,,http://www.ekatabank.com.np/,mailto:info@ekatabank.com.np
http://www.wikidata.org/entity/Q96112869,,,mailto:prakash.sharma@laxmilaghu.com.np
http://www.wikidata.org/entity/Q96112870,,,mailto:info@sahara.com
http://www.wikidata.org/entity/Q96112871,,,mailto:info@kdevbank.com
http://www.wikidata.org/entity/Q96112874,,,mailto:info@bktfinance.com
http://www.wikidata.org/entity/Q96112875,,http://www.mirmirebank.com.np/,mailto:info@mirmirebank.com.np
http://www.wikidata.org/entity/Q96112876,,,mailto:barunhydro@gmail.com
http://www.wikidata.org/entity/Q96112877,,,mailto:nsapkota@vlbs.com.np
http://www.wikidata.org/entity/Q96112879,,,mailto:mahilasahayatra@gmail.com
http://www.wikidata.org/entity/Q96112880,,http://www.ilfcomicro.com.np/,mailto:balaram.paudel@civillaghubitta.com
http://www.wikidata.org/entity/Q96112881,,,mailto:kmfachham@gmail.com
http://www.wikidata.org/entity/Q96112882,,,mailto:info@jucbank.com.np
http://www.wikidata.org/entity/Q96112883,,,mailto:srijanadangal@gmail.com
http://www.wikidata.org/entity/Q96112884,,,mailto:kiran.rmfi@gmail.com
http://www.wikidata.org/entity/Q96112885,,http://www.cleanvillage.com.np/,mailto:govinda.banstola@nmbmicrofinance.com
http://www.wikidata.org/entity/Q96112886,,,mailto:womimf@gmail.com
http://www.wikidata.org/entity/Q96112888,,http://www.skdbl.com.np/,mailto:devi@skdbl.com.np
http://www.wikidata.org/entity/Q96112888,,http://www.skdbl.com.np/,mailto:info@skdbl.com.np
http://www.wikidata.org/entity/Q96112889,,http://www.sajhabank.com.np/,mailto:info@sajhabank.com.np
http://www.wikidata.org/entity/Q96112891,,,mailto:meromicrofinance@gmail.com
http://www.wikidata.org/entity/Q96112892,,,mailto:hidcl1300@gmail.com
http://www.wikidata.org/entity/Q96112893,,,mailto:nyadigroup06@gmail.com
http://www.wikidata.org/entity/Q96112895,,,mailto:info@greenbank.com.np
http://www.wikidata.org/entity/Q96112896,,http://www.nationalmicrofinance.com.np/,mailto:info@nationalmicrofinance.com.np
http://www.wikidata.org/entity/Q96112897,,,mailto:info@rsdcmf.com
http://www.wikidata.org/entity/Q96112898,,,mailto:suryodayalaghubitta@gmail.com
http://www.wikidata.org/entity/Q96112899,,,mailto:khanikhola.hpc@gmail.com
http://www.wikidata.org/entity/Q96112900,,,mailto:dibyashwarihydropower@gmail.com
http://www.wikidata.org/entity/Q96112901,,,mailto:info@arunkabeli.com
http://www.wikidata.org/entity/Q96112902,,,mailto:krishna@forward.org.np
http://www.wikidata.org/entity/Q96112903,,,mailto:navaraj.advocate@gmail.com
http://www.wikidata.org/entity/Q96112904,,,mailto:synergy@gmail.com
http://www.wikidata.org/entity/Q96112905,,,mailto:samata@samata.org.np
http://www.wikidata.org/entity/Q96112906,,,mailto:audit@swadeshibank.com
http://www.wikidata.org/entity/Q96112907,,,mailto:info@chpl.com.np
http://www.wikidata.org/entity/Q96112908,,http://www.hpp.com.np/,mailto:hpphydro.binaya@gmail.com
http://www.wikidata.org/entity/Q96112909,,,mailto:saroj.singh@mslbsl.com.np
http://www.wikidata.org/entity/Q96112910,,,mailto:pradeep@modihydro.com
http://www.wikidata.org/entity/Q96112911,,,mailto:smicrofinance@gmail.com
http://www.wikidata.org/entity/Q96112912,,http://www.unnatimfi.com.np/,mailto:prem.pathak@unnatimfi.com.np
http://www.wikidata.org/entity/Q96112914,,,mailto:info@radhibidyut.com.np
http://www.wikidata.org/entity/Q96112915,,http://www.aarambhamf.com.np/,mailto:aarambhamicrofinance@gmail.com
http://www.wikidata.org/entity/Q96112916,,,mailto:nepalseva@gmail.com
http://www.wikidata.org/entity/Q96112917,,http://www.ridihydro.com.np/,mailto:info@rairanghydro.com.np
http://www.wikidata.org/entity/Q96112918,,,mailto:nadeplaghubitta@gmail.com
http://www.wikidata.org/entity/Q96112919,,,mailto:mail.mvhpl@gmail.com
http://www.wikidata.org/entity/Q96112920,,,mailto:prabinthapaliya143@gmail.com
http://www.wikidata.org/entity/Q96112921,,http://www.aankhukholahydropower.com.np/,mailto:info@aankhukholahydro.com.np
http://www.wikidata.org/entity/Q96112922,,http://www.joshihydropower.com/,mailto:info@joshihydropower.com
http://www.wikidata.org/entity/Q96112923,,http://www.chautarimfb.com/,mailto:laxman.chautarimfb@gmail.com
http://www.wikidata.org/entity/Q96112924,,http://www.tamakhosihydro.org.np/,mailto:neautp@mos.com.np
http://www.wikidata.org/entity/Q96112925,,http://www.samudayikbank.com.np/,mailto:samudayikbank@gmail.com
http://www.wikidata.org/entity/Q15831130,,https://www.infoblox.com/,
http://www.wikidata.org/entity/Q15831504,,http://twbb.com,
http://www.wikidata.org/entity/Q15840648,,http://www.plettac-assco.de,
http://www.wikidata.org/entity/Q15841867,,http://www.3dexcite.com/,
http://www.wikidata.org/entity/Q15842286,,http://www.reyalurbis.com/,
http://www.wikidata.org/entity/Q15845093,,https://www.creditacceptance.com/,
http://www.wikidata.org/entity/Q15846852,,http://www.schweizer.ag/,
http://www.wikidata.org/entity/Q15846916,,http://www.schwaelbchen-molkerei.de/,
http://www.wikidata.org/entity/Q15847554,,http://www.sigma.se,
http://www.wikidata.org/entity/Q15848248,,,
http://www.wikidata.org/entity/Q15848842,,http://www.stadtwerke-bad-salzuflen.de,
http://www.wikidata.org/entity/Q15852417,,http://vancamel.de/home/,
http://www.wikidata.org/entity/Q15852770,,http://vesuvius-maidstone.co.uk/,
http://www.wikidata.org/entity/Q15853770,,http://www.webac-ag.com,
http://www.wikidata.org/entity/Q15857244,,https://www.pfandbriefbank.com,
http://www.wikidata.org/entity/Q15891886,metallurgy,http://www.jdcmoly.com/English/Index.aspx,
http://www.wikidata.org/entity/Q15893433,,,
http://www.wikidata.org/entity/Q15894907,,,
http://www.wikidata.org/entity/Q15896919,,,
http://www.wikidata.org/entity/Q15897174,,http://www.golik.com.hk/,
http://www.wikidata.org/entity/Q15897665,,http://www.wayi.net/,
http://www.wikidata.org/entity/Q15898440,,http://www.feds.com.tw/,
http://www.wikidata.org/entity/Q15898867,,http://www.amspt.com/,
http://www.wikidata.org/entity/Q15900414,,,
http://www.wikidata.org/entity/Q15900416,,,
http://www.wikidata.org/entity/Q15901180,,,
http://www.wikidata.org/entity/Q15901456,,,
http://www.wikidata.org/entity/Q15901564,,,
http://www.wikidata.org/entity/Q15902344,,,
http://www.wikidata.org/entity/Q15902893,,http://www.qiaqiafood.com,
http://www.wikidata.org/entity/Q15903262,,http://www.sanquan.com/,
http://www.wikidata.org/entity/Q15903984,,http://ir.sinodelta.com.hk/richfieldgp/chi/index.htm,
http://www.wikidata.org/entity/Q15904036,,http://www.jahwa.com.cn,
http://www.wikidata.org/entity/Q15904981,,http://www.ir.shangri-la.com,
http://www.wikidata.org/entity/Q15906917,,http://www.ir-gruppe.at,
http://www.wikidata.org/entity/Q15907772,,http://www.meituan.com/,
http://www.wikidata.org/entity/Q15908033,,http://www.smtcl.com/,
http://www.wikidata.org/entity/Q15908527,,http://www.fortunereit.com/,
http://www.wikidata.org/entity/Q15908529,,http://www.unimicron.com/,
http://www.wikidata.org/entity/Q15908644,,http://www.huacemedia.com,
http://www.wikidata.org/entity/Q15908807,,,
http://www.wikidata.org/entity/Q15910237,,http://www.tpk.com/,
http://www.wikidata.org/entity/Q15910313,,http://www.laofengxiang.com/,
http://www.wikidata.org/entity/Q15910675,,http://web1.sasa.com/,
http://www.wikidata.org/entity/Q15911728,,,
http://www.wikidata.org/entity/Q15912092,,http://www.princefrog.com.cn/,
http://www.wikidata.org/entity/Q15912246,,http://www.greenlandhk.com/,
http://www.wikidata.org/entity/Q15912346,,,
http://www.wikidata.org/entity/Q15912538,,http://www.daphneholdings.com/,
http://www.wikidata.org/entity/Q15912741,,http://www.kinpo.com.tw,
http://www.wikidata.org/entity/Q15913381,,,
http://www.wikidata.org/entity/Q15913951,,http://www.sandschina.com/,
http://www.wikidata.org/entity/Q15914712,,http://www.sywg.com,
http://www.wikidata.org/entity/Q15915020,,http://www.newwf.com/,
http://www.wikidata.org/entity/Q15915277,,http://www.fengtay.com/,
http://www.wikidata.org/entity/Q15915928,,http://www.midlandici.com.hk/chi/,
http://www.wikidata.org/entity/Q15915960,Xunlei,http://www.xunlei.com/,
http://www.wikidata.org/entity/Q15916217,,http://www.rechi.com,
http://www.wikidata.org/entity/Q15916325,,http://www.cashboxparty.com/,
http://www.wikidata.org/entity/Q15916333,,http://www.scshre.com/,
http://www.wikidata.org/entity/Q15917254,,http://www.jwgf.com/,
http://www.wikidata.org/entity/Q15917534,,,
http://www.wikidata.org/entity/Q15917582,,http://www.quidel.com/,
http://www.wikidata.org/entity/Q15918849,,http://www.intl-standardresources.com,
http://www.wikidata.org/entity/Q15920142,,http://www.tik.com.cn/,
http://www.wikidata.org/entity/Q15920256,,http://www.greatchinaproperties.com/,
http://www.wikidata.org/entity/Q15920454,,,
http://www.wikidata.org/entity/Q15921454,,,
http://www.wikidata.org/entity/Q15921729,,,
http://www.wikidata.org/entity/Q15921811,,http://www.chroma.com.tw,
http://www.wikidata.org/entity/Q15921904,,https://www.cjcb.com.cn/,
http://www.wikidata.org/entity/Q15922324,,,
http://www.wikidata.org/entity/Q15923554,,http://www.zigsheng.com/,
http://www.wikidata.org/entity/Q15923620,,,
http://www.wikidata.org/entity/Q15924407,,http://www.czbank.com,
http://www.wikidata.org/entity/Q15924527,,,
http://www.wikidata.org/entity/Q15924536,,http://www.chuangs-consortium.com,
http://www.wikidata.org/entity/Q15924536,,http://www.chuangs-consortium.com/en/,
http://www.wikidata.org/entity/Q15924554,,http://www.hmdatalink.com/CheungWo/chi/index.html,
http://www.wikidata.org/entity/Q15925019,,,
http://www.wikidata.org/entity/Q15925108,,,
http://www.wikidata.org/entity/Q15925126,,http://www.segroup.cn/,
http://www.wikidata.org/entity/Q15925149,,http://kfg.kingston.com.hk,
http://www.wikidata.org/entity/Q15925194,,http://www.hkrh.hk,
http://www.wikidata.org/entity/Q15925260,,,
http://www.wikidata.org/entity/Q15925749,,http://www.sunlightreit.com,
http://www.wikidata.org/entity/Q15925772,,,
http://www.wikidata.org/entity/Q15925915,,,
http://www.wikidata.org/entity/Q15925949,,http://www.zzbank.cn,
http://www.wikidata.org/entity/Q15926208,,http://www.huazhu.com/,
http://www.wikidata.org/entity/Q15926338,,http://www.vantageholdings.com/,
http://www.wikidata.org/entity/Q15926596,,http://gruppe.gurktaler.at/,
http://www.wikidata.org/entity/Q15927190,,,
http://www.wikidata.org/entity/Q15927204,,http://www.ttfb.com/,
http://www.wikidata.org/entity/Q15927239,,http://www.dynasty-wines.com,
http://www.wikidata.org/entity/Q15927332,,,
http://www.wikidata.org/entity/Q15927688,,,
http://www.wikidata.org/entity/Q15927839,,,
http://www.wikidata.org/entity/Q15928300,,,
http://www.wikidata.org/entity/Q15928955,,,
http://www.wikidata.org/entity/Q106239091,,,
http://www.wikidata.org/entity/Q18385610,,https://www.stitchfix.com,
http://www.wikidata.org/entity/Q18387139,credit card,https://www.synchronybank.com/,
http://www.wikidata.org/entity/Q18387958,,http://www.keystonelaw.co.uk,
http://www.wikidata.org/entity/Q18394125,clothing,http://www.restoque.com.br,
http://www.wikidata.org/entity/Q18394878,medical cannabis,https://www.canopygrowth.com/,
http://www.wikidata.org/entity/Q18398205,,,
http://www.wikidata.org/entity/Q18398212,,,
http://www.wikidata.org/entity/Q18424634,,http://www.farmacol.com.pl,
http://www.wikidata.org/entity/Q18431946,,http://malpkaexpress.pl/,
http://www.wikidata.org/entity/Q18444015,,http://www.cnkinternational.co.kr/,
http://www.wikidata.org/entity/Q18444030,,http://www.gabia.com,
http://www.wikidata.org/entity/Q18444230,,http://www.pumyang.net,
http://www.wikidata.org/entity/Q18444411,,http://www.ee-hwa.co.kr/,
http://www.wikidata.org/entity/Q18444474,,http://www.vgxi.com/,
http://www.wikidata.org/entity/Q18499731,,,
http://www.wikidata.org/entity/Q18531392,,http://www.hyundaigreenfood.com/,
http://www.wikidata.org/entity/Q18531393,,http://www.hyundailivart.co.kr/,
http://www.wikidata.org/entity/Q18552286,,https://www.zealandpharma.com/,
http://www.wikidata.org/entity/Q18566460,,https://www.daesang.com/kr/,
http://www.wikidata.org/entity/Q18567199,,http://www.petasys.com,
http://www.wikidata.org/entity/Q18571967,,,
http://www.wikidata.org/entity/Q18585794,,,
http://www.wikidata.org/entity/Q18586646,,http://www.jeudan.dk/,
http://www.wikidata.org/entity/Q18594470,,,
http://www.wikidata.org/entity/Q18605133,,http://www.skbioland.com,
http://www.wikidata.org/entity/Q18605572,,http://www.woosungfeed.co.kr/,
http://www.wikidata.org/entity/Q18619470,,http://www.rbi.com,
http://www.wikidata.org/entity/Q18619982,aluminium,http://www.centuryaluminum.com/,
http://www.wikidata.org/entity/Q18627167,,http://www.kazminerals.com/en/,
http://www.wikidata.org/entity/Q18635282,,http://www.oncomed.com/,
http://www.wikidata.org/entity/Q18635633,,http://www.maruha-nichiro.co.jp/,
http://www.wikidata.org/entity/Q18636301,,http://www.patriottrans.com/,
http://www.wikidata.org/entity/Q18636342,biopharmaceutical,,
http://www.wikidata.org/entity/Q18636348,,https://www.attraqt.com/,
http://www.wikidata.org/entity/Q18636367,,,
http://www.wikidata.org/entity/Q18636399,,http://www.redefineinternational.com,
http://www.wikidata.org/entity/Q18636524,,https://www.caesars.com/,
http://www.wikidata.org/entity/Q18636683,,http://www.globalindustrial.com,
http://www.wikidata.org/entity/Q18636683,,https://www.globalindustrial.ca,
http://www.wikidata.org/entity/Q18636688,,,
http://www.wikidata.org/entity/Q18636696,cash and carry,,
http://www.wikidata.org/entity/Q18638683,,,
http://www.wikidata.org/entity/Q18638691,,http://www.gic.com.hk,
http://www.wikidata.org/entity/Q18642202,,,
http://www.wikidata.org/entity/Q18643653,,http://www.modernwater.com,
http://www.wikidata.org/entity/Q18643660,,,
http://www.wikidata.org/entity/Q18651096,,http://www.37.com/,
http://www.wikidata.org/entity/Q18651250,,http://www.shmetro.com,
http://www.wikidata.org/entity/Q18651369,,http://www.sino-oilgas.hk/,
http://www.wikidata.org/entity/Q18651903,,http://www.szhq.com/,
http://www.wikidata.org/entity/Q18651906,,http://www.999.com.cn/,
http://www.wikidata.org/entity/Q18652397,,,
http://www.wikidata.org/entity/Q18653364,,,
http://www.wikidata.org/entity/Q18653563,lithium-ion battery,http://www.catl.com,
http://www.wikidata.org/entity/Q18653716,,,
http://www.wikidata.org/entity/Q18654547,,http://www.zhangzidao.com/,
http://www.wikidata.org/entity/Q18657358,,,
http://www.wikidata.org/entity/Q18657391,,,
http://www.wikidata.org/entity/Q18658020,smartphone,http://www.meitu.com,
http://www.wikidata.org/entity/Q18658349,,http://www.wandaplazas.com,
http://www.wikidata.org/entity/Q18669108,,,
http://www.wikidata.org/entity/Q18669162,,http://www.rapoo.com,
http://www.wikidata.org/entity/Q18669300,,,
http://www.wikidata.org/entity/Q18669563,,,
