business,googlenewsLabel,bbcnewsLabel,stockexchangeLabel,libofcongressLabel
http://www.wikidata.org/entity/Q183454,,,Santiago Stock Exchange,n94018118
http://www.wikidata.org/entity/Q184601,,,,
http://www.wikidata.org/entity/Q185278,,,NASDAQ,
http://www.wikidata.org/entity/Q185278,,,S&P 500,
http://www.wikidata.org/entity/Q185278,,,NASDAQ-100,
http://www.wikidata.org/entity/Q185278,,,S&P/ASX 50,
http://www.wikidata.org/entity/Q185278,,,Australian Stock Exchange,
http://www.wikidata.org/entity/Q185339,,,Toronto Stock Exchange,n50055097
http://www.wikidata.org/entity/Q185564,,,Korea Exchange,
http://www.wikidata.org/entity/Q185651,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q185872,,,B3,
http://www.wikidata.org/entity/Q186012,,,Taiwan Stock Exchange,no2012086226
http://www.wikidata.org/entity/Q186394,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q186394,,,Nagoya Stock Exchange,
http://www.wikidata.org/entity/Q186394,,,Osaka Exchange,
http://www.wikidata.org/entity/Q187212,,,NASDAQ,
http://www.wikidata.org/entity/Q187740,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q187854,,,Nasdaq Copenhagen,n80160439
http://www.wikidata.org/entity/Q188087,,,Moscow Exchange,
http://www.wikidata.org/entity/Q188273,,,Euronext Paris,no00030518
http://www.wikidata.org/entity/Q188326,,,Nasdaq Stockholm,n2002109254
http://www.wikidata.org/entity/Q188454,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q188514,,,New York Stock Exchange,n2010043843
http://www.wikidata.org/entity/Q188514,,,Bombay Stock Exchange,n2010043843
http://www.wikidata.org/entity/Q188514,,,National Stock Exchange of India,n2010043843
http://www.wikidata.org/entity/Q188822,,,Australian Securities Exchange,n80076301
http://www.wikidata.org/entity/Q188920,,,New York Stock Exchange,n85135774
http://www.wikidata.org/entity/Q190464,,cdl8n2eden0t,New York Stock Exchange,no2001061417
http://www.wikidata.org/entity/Q190464,,cdl8n2eden0t,London Stock Exchange,no2001061417
http://www.wikidata.org/entity/Q190464,,cdl8n2eden0t,Hong Kong Stock Exchange,no2001061417
http://www.wikidata.org/entity/Q190464,,cdl8n2eden0t,Bermuda Stock Exchange,no2001061417
http://www.wikidata.org/entity/Q190464,,cdl8n2eden0t,Euronext Paris,no2001061417
http://www.wikidata.org/entity/Q191551,,c302m85q52jt,London Stock Exchange,n2006010079
http://www.wikidata.org/entity/Q191715,,,New York Stock Exchange,no99019466
http://www.wikidata.org/entity/Q192314,,,New York Stock Exchange,no2002000775
http://www.wikidata.org/entity/Q192814,,,New York Stock Exchange,n81018314
http://www.wikidata.org/entity/Q193136,,,Hong Kong Stock Exchange,no98090929
http://www.wikidata.org/entity/Q193199,,cm6pme27v2wt,New York Stock Exchange,no99065828
http://www.wikidata.org/entity/Q193199,,cm6pme27v2wt,Tokyo Stock Exchange,no99065828
http://www.wikidata.org/entity/Q193199,,cm6pme27v2wt,SIX Swiss Exchange,no99065828
http://www.wikidata.org/entity/Q193326,,,New York Stock Exchange,n82161448
http://www.wikidata.org/entity/Q193412,CAAqJQgKIh9DQkFTRVFvSUwyMHZNR04yT1dJU0JXVnVMVWRDS0FBUAE,,NASDAQ,n79058465
http://www.wikidata.org/entity/Q193412,CAAqJQgKIh9DQkFTRVFvSUwyMHZNR04yT1dJU0JXVnVMVWRDS0FBUAE,,Tokyo Stock Exchange,n79058465
http://www.wikidata.org/entity/Q194360,,,New York Stock Exchange,n79058451
http://www.wikidata.org/entity/Q196259,,,NASDAQ,
http://www.wikidata.org/entity/Q196808,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q197802,,,,
http://www.wikidata.org/entity/Q197914,,,Shenzhen Stock Exchange,
http://www.wikidata.org/entity/Q200687,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q201691,,,OTC Markets Group,n2008040498
http://www.wikidata.org/entity/Q201821,,,Nasdaq Helsinki,n50029324
http://www.wikidata.org/entity/Q201850,,,New York Stock Exchange,n86056772
http://www.wikidata.org/entity/Q202210,CAAqJggKIiBDQkFTRWdvSkwyMHZNRE40YkdaNEVnVmxiaTFIUWlnQVAB,,New York Stock Exchange,no2011024418
http://www.wikidata.org/entity/Q202841,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q202841,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q202972,,,New York Stock Exchange,n79056754
http://www.wikidata.org/entity/Q203552,,,New York Stock Exchange,no2003059479
http://www.wikidata.org/entity/Q203552,,,SIX Swiss Exchange,no2003059479
http://www.wikidata.org/entity/Q204284,,,London Stock Exchange,n82010813
http://www.wikidata.org/entity/Q204284,,,Tokyo Stock Exchange,n82010813
http://www.wikidata.org/entity/Q204296,,,New Zealand Exchange,n81110668
http://www.wikidata.org/entity/Q204296,,,Australian Securities Exchange,n81110668
http://www.wikidata.org/entity/Q204727,,,NASDAQ,
http://www.wikidata.org/entity/Q205012,,,Saint Petersburg Stock Exchange,n95051368
http://www.wikidata.org/entity/Q205012,,,Moscow Exchange,n95051368
http://www.wikidata.org/entity/Q205378,,,NASDAQ,nr94007109
http://www.wikidata.org/entity/Q206678,,,Athens Exchange,n50073227
http://www.wikidata.org/entity/Q206921,,,New York Stock Exchange,n85014186
http://www.wikidata.org/entity/Q207770,,,Italian Bourse,n50071900
http://www.wikidata.org/entity/Q207784,CAAqLAgKIiZDQkFTRmdvTkwyY3ZNVEZpWXpVM05XdHhYeElGWlc0dFIwSW9BQVAB,,OTC Markets Group,nr2006012909
http://www.wikidata.org/entity/Q207983,,,New York Stock Exchange,n50005737
http://www.wikidata.org/entity/Q210047,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q210047,,,Bolsa de Madrid,
http://www.wikidata.org/entity/Q210047,,,B3,
http://www.wikidata.org/entity/Q210780,,,NASDAQ,
http://www.wikidata.org/entity/Q210780,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q211165,,,Korea Exchange,
http://www.wikidata.org/entity/Q211237,,,London Stock Exchange,
http://www.wikidata.org/entity/Q211906,,,Nasdaq Copenhagen,no2008128417
http://www.wikidata.org/entity/Q211951,,,London Stock Exchange,
http://www.wikidata.org/entity/Q212116,,,Tokyo Stock Exchange,n83057603
http://www.wikidata.org/entity/Q212235,,,New York Stock Exchange,n87897882
http://www.wikidata.org/entity/Q212235,,,Tokyo Stock Exchange,n87897882
http://www.wikidata.org/entity/Q212322,,,New York Stock Exchange,no2003000793
http://www.wikidata.org/entity/Q212322,,,London Stock Exchange,no2003000793
http://www.wikidata.org/entity/Q212405,,,New York Stock Exchange,n50078465
http://www.wikidata.org/entity/Q212405,,,Tokyo Stock Exchange,n50078465
http://www.wikidata.org/entity/Q212599,,,Euronext,
http://www.wikidata.org/entity/Q212646,,,OTC Markets Group,n90689949
http://www.wikidata.org/entity/Q212900,,,New York Stock Exchange,n81066329
http://www.wikidata.org/entity/Q213140,,c8254ynp4emt,Tokyo Stock Exchange,n79027209
http://www.wikidata.org/entity/Q213660,,,New York Stock Exchange,nb2012001212
http://www.wikidata.org/entity/Q214346,,,NASDAQ,no2001041171
http://www.wikidata.org/entity/Q214346,,,S&P 500,no2001041171
http://www.wikidata.org/entity/Q214346,,,Russell 1000 Index,no2001041171
http://www.wikidata.org/entity/Q214763,,,New York Stock Exchange,no2004091646
http://www.wikidata.org/entity/Q215392,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q215657,,,,
http://www.wikidata.org/entity/Q217338,,,Tokyo Stock Exchange,n80140207
http://www.wikidata.org/entity/Q217493,,,OTC Markets Group,no2007072292
http://www.wikidata.org/entity/Q217583,,,New York Stock Exchange,n00095760
http://www.wikidata.org/entity/Q218139,,,,n2018045714
http://www.wikidata.org/entity/Q218746,,,,
http://www.wikidata.org/entity/Q219203,,,Tokyo Stock Exchange,n80062921
http://www.wikidata.org/entity/Q219203,,,Nagoya Stock Exchange,n80062921
http://www.wikidata.org/entity/Q219203,,,Osaka Exchange,n80062921
http://www.wikidata.org/entity/Q219203,,,Fukuoka Stock Exchange,n80062921
http://www.wikidata.org/entity/Q219501,,,OMX AB,n85160160
http://www.wikidata.org/entity/Q219508,,,New York Stock Exchange,no2007005175
http://www.wikidata.org/entity/Q219508,,,Tokyo Stock Exchange,no2007005175
http://www.wikidata.org/entity/Q219635,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q220327,,,,
http://www.wikidata.org/entity/Q220485,,,NASDAQ,
http://www.wikidata.org/entity/Q220874,,,Budapest Stock Exchange,
http://www.wikidata.org/entity/Q221062,,,New York Stock Exchange,n79127804
http://www.wikidata.org/entity/Q223127,,,NASDAQ,
http://www.wikidata.org/entity/Q223127,,,SIX Swiss Exchange,
http://www.wikidata.org/entity/Q224751,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q225440,,,New York Stock Exchange,no2009048286
http://www.wikidata.org/entity/Q225440,,,Toronto Stock Exchange,no2009048286
http://www.wikidata.org/entity/Q226889,,,Moscow Exchange,
http://www.wikidata.org/entity/Q226897,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q229501,,,,
http://www.wikidata.org/entity/Q229505,,,,
http://www.wikidata.org/entity/Q230426,,,SIX Swiss Exchange,n86079527
http://www.wikidata.org/entity/Q238181,,,,
http://www.wikidata.org/entity/Q238765,,,New York Stock Exchange,no2003017991
http://www.wikidata.org/entity/Q240333,,,NASDAQ,
http://www.wikidata.org/entity/Q245343,,,New York Stock Exchange,n50065254
http://www.wikidata.org/entity/Q245343,,,London Stock Exchange,n50065254
http://www.wikidata.org/entity/Q245343,,,Tokyo Stock Exchange,n50065254
http://www.wikidata.org/entity/Q245386,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q245772,,,NASDAQ,
http://www.wikidata.org/entity/Q246655,,,London Stock Exchange,
http://www.wikidata.org/entity/Q246946,,,New Zealand Exchange,
http://www.wikidata.org/entity/Q246946,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q247358,,,,
http://www.wikidata.org/entity/Q247489,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q247916,,,,
http://www.wikidata.org/entity/Q248699,,,over-the-counter trading,
http://www.wikidata.org/entity/Q248717,,,SIX Swiss Exchange,
http://www.wikidata.org/entity/Q329426,,,Euronext,n2001101620
http://www.wikidata.org/entity/Q329426,,,OTC Markets Group,n2001101620
http://www.wikidata.org/entity/Q329953,,,New York Stock Exchange,n98071934
http://www.wikidata.org/entity/Q333025,,,OTC Markets Group,
http://www.wikidata.org/entity/Q333101,,,Tokyo Stock Exchange,n80086302
http://www.wikidata.org/entity/Q333498,,,Toronto Stock Exchange,n87106549
http://www.wikidata.org/entity/Q333718,,,New York Stock Exchange,no94000514
http://www.wikidata.org/entity/Q333894,,,Tokyo Stock Exchange,n2009054851
http://www.wikidata.org/entity/Q334204,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q334789,,,OTC Markets Group,
http://www.wikidata.org/entity/Q334800,,,New York Stock Exchange,n80020601
http://www.wikidata.org/entity/Q334800,,,Tokyo Stock Exchange,n80020601
http://www.wikidata.org/entity/Q334800,,,SIX Swiss Exchange,n80020601
http://www.wikidata.org/entity/Q334800,,,Chicago Stock Exchange,n80020601
http://www.wikidata.org/entity/Q335147,,,London Stock Exchange,
http://www.wikidata.org/entity/Q336735,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q336735,,,Prague Stock Exchange,
http://www.wikidata.org/entity/Q338633,,,Euronext,
http://www.wikidata.org/entity/Q338732,,,OTC Markets Group,
http://www.wikidata.org/entity/Q338825,,,New York Stock Exchange,no2001029200
http://www.wikidata.org/entity/Q338925,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q339142,,,OTC Markets Group,
http://www.wikidata.org/entity/Q339318,,,OTC Markets Group,nb2008009190
http://www.wikidata.org/entity/Q341100,,,"RM-SYSTÉM, česká burza cenných papírů",
http://www.wikidata.org/entity/Q341455,,,,
http://www.wikidata.org/entity/Q342143,,,Zagreb Stock Exchange,
http://www.wikidata.org/entity/Q343204,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q343687,,,,
http://www.wikidata.org/entity/Q344341,,,NASDAQ,
http://www.wikidata.org/entity/Q344935,,,NASDAQ,nb2013018240
http://www.wikidata.org/entity/Q352876,,,,
http://www.wikidata.org/entity/Q353494,,,SIX Swiss Exchange,
http://www.wikidata.org/entity/Q356212,,,NASDAQ,
http://www.wikidata.org/entity/Q356349,,,NASDAQ,
http://www.wikidata.org/entity/Q357095,,,Bombay Stock Exchange,
http://www.wikidata.org/entity/Q357095,,,National Stock Exchange of India,
http://www.wikidata.org/entity/Q357366,,,,
http://www.wikidata.org/entity/Q367412,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q368151,,,Italian Bourse,
http://www.wikidata.org/entity/Q368181,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q370719,,,Korea Exchange,
http://www.wikidata.org/entity/Q371901,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q372435,,,London Stock Exchange,
http://www.wikidata.org/entity/Q372657,,,New York Stock Exchange,n50017132
http://www.wikidata.org/entity/Q372657,,,Tokyo Stock Exchange,n50017132
http://www.wikidata.org/entity/Q372657,,,SIX Swiss Exchange,n50017132
http://www.wikidata.org/entity/Q372967,,,,
http://www.wikidata.org/entity/Q373225,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q373291,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q373740,,,NASDAQ,
http://www.wikidata.org/entity/Q373798,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q376186,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q377788,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q378944,,,Nasdaq Stockholm,
http://www.wikidata.org/entity/Q379087,,,,
http://www.wikidata.org/entity/Q380498,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q380580,,,London Stock Exchange,
http://www.wikidata.org/entity/Q380580,,,Athens Exchange,
http://www.wikidata.org/entity/Q383981,,,,no2006029922
http://www.wikidata.org/entity/Q384730,,,Tokyo Stock Exchange,no88001911
http://www.wikidata.org/entity/Q385101,,,OTC Markets Group,n82028891
http://www.wikidata.org/entity/Q385452,,,NASDAQ,n2003002545
http://www.wikidata.org/entity/Q385775,,,Tokyo Stock Exchange,n87931847
http://www.wikidata.org/entity/Q385775,,,Nagoya Stock Exchange,n87931847
http://www.wikidata.org/entity/Q386193,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q386193,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q386414,,,London Stock Exchange,
http://www.wikidata.org/entity/Q386414,,,Moscow Exchange,
http://www.wikidata.org/entity/Q388270,,,Moscow Exchange,
http://www.wikidata.org/entity/Q389526,,,NewConnect,
http://www.wikidata.org/entity/Q390074,,,NASDAQ,n79073908
http://www.wikidata.org/entity/Q390107,,,London Stock Exchange,
http://www.wikidata.org/entity/Q391534,,,Tokyo Stock Exchange,n85069925
http://www.wikidata.org/entity/Q392221,,,New York Stock Exchange,nr92025449
http://www.wikidata.org/entity/Q392445,,,New York Stock Exchange,n87926370
http://www.wikidata.org/entity/Q393762,,,New York Stock Exchange,no00005772
http://www.wikidata.org/entity/Q393784,,,,
http://www.wikidata.org/entity/Q395389,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q397223,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q397223,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q397649,,,,
http://www.wikidata.org/entity/Q400384,,,New York Stock Exchange,n50031432
http://www.wikidata.org/entity/Q400384,,,B3,n50031432
http://www.wikidata.org/entity/Q400472,,,,n96072941
http://www.wikidata.org/entity/Q402788,,,NASDAQ,
http://www.wikidata.org/entity/Q406456,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q406643,,,Bursa Malaysia,no2008034975
http://www.wikidata.org/entity/Q407237,,,NASDAQ,
http://www.wikidata.org/entity/Q407237,,,Euronext Paris,
http://www.wikidata.org/entity/Q407448,,,Euronext,
http://www.wikidata.org/entity/Q407744,,,New York Stock Exchange,n80046142
http://www.wikidata.org/entity/Q407859,,,NASDAQ,
http://www.wikidata.org/entity/Q408672,,,,
http://www.wikidata.org/entity/Q409907,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q409907,,,Nagoya Stock Exchange,
http://www.wikidata.org/entity/Q411528,,,NASDAQ,
http://www.wikidata.org/entity/Q411528,,,Frankfurt Stock Exchange,
http://www.wikidata.org/entity/Q412826,,,Tokyo Stock Exchange,n82050604
http://www.wikidata.org/entity/Q415598,,,NASDAQ,n2008024493
http://www.wikidata.org/entity/Q417391,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q151694,,,,
http://www.wikidata.org/entity/Q152051,,,New York Stock Exchange,n97053225
http://www.wikidata.org/entity/Q152051,,,Frankfurt Stock Exchange,n97053225
http://www.wikidata.org/entity/Q152051,,,Tokyo Stock Exchange,n97053225
http://www.wikidata.org/entity/Q152051,,,Italian Bourse,n97053225
http://www.wikidata.org/entity/Q152057,CAAqJQgKIh9DQkFTRVFvSUwyMHZNR3MxWWpVU0JXVnVMVWRDS0FBUAE,,New York Stock Exchange,no2002055097
http://www.wikidata.org/entity/Q152057,CAAqJQgKIh9DQkFTRVFvSUwyMHZNR3MxWWpVU0JXVnVMVWRDS0FBUAE,,Frankfurt Stock Exchange,no2002055097
http://www.wikidata.org/entity/Q152057,CAAqJQgKIh9DQkFTRVFvSUwyMHZNR3MxWWpVU0JXVnVMVWRDS0FBUAE,,London Stock Exchange,no2002055097
http://www.wikidata.org/entity/Q152057,CAAqJQgKIh9DQkFTRVFvSUwyMHZNR3MxWWpVU0JXVnVMVWRDS0FBUAE,,Tokyo Stock Exchange,no2002055097
http://www.wikidata.org/entity/Q152096,,,London Stock Exchange,
http://www.wikidata.org/entity/Q152433,,,New York Stock Exchange,n82166611
http://www.wikidata.org/entity/Q152695,,,Nasdaq Helsinki,
http://www.wikidata.org/entity/Q152864,,,Taiwan Stock Exchange,
http://www.wikidata.org/entity/Q153417,,,New York Stock Exchange,n83130463
http://www.wikidata.org/entity/Q154037,,,New York Stock Exchange,n81089944
http://www.wikidata.org/entity/Q154037,,,London Stock Exchange,n81089944
http://www.wikidata.org/entity/Q154037,,,Euronext Brussels,n81089944
http://www.wikidata.org/entity/Q154037,,,Euronext Paris,n81089944
http://www.wikidata.org/entity/Q154387,,,NASDAQ,no2016120902
http://www.wikidata.org/entity/Q154950,CAAqIQgKIhtDQkFTRGdvSUwyMHZNR2MxZG5rU0FtVnVLQUFQAQ,,New York Stock Exchange,no2006073283
http://www.wikidata.org/entity/Q155026,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q156077,,,Euronext,n96043151
http://www.wikidata.org/entity/Q156077,,,OTC Markets Group,n96043151
http://www.wikidata.org/entity/Q156077,,,Euronext Paris,n96043151
http://www.wikidata.org/entity/Q156238,CAAqIQgKIhtDQkFTRGdvSUwyMHZNREp6Tm5nU0FtVnVLQUFQAQ,,New York Stock Exchange,no00015034
http://www.wikidata.org/entity/Q156578,,,New York Stock Exchange,n79134875
http://www.wikidata.org/entity/Q156578,,,Fundsquare Market Infrastructure,n79134875
http://www.wikidata.org/entity/Q156578,,,Frankfurt Stock Exchange,n79134875
http://www.wikidata.org/entity/Q156578,,,SIX Swiss Exchange,n79134875
http://www.wikidata.org/entity/Q156644,,,New York Stock Exchange,n50058010
http://www.wikidata.org/entity/Q156829,,,Frankfurt Stock Exchange,
http://www.wikidata.org/entity/Q157064,,,Germany,n2007062110
http://www.wikidata.org/entity/Q157617,,,Frankfurt Stock Exchange,n83123562
http://www.wikidata.org/entity/Q157617,,,London Stock Exchange,n83123562
http://www.wikidata.org/entity/Q157645,,,Frankfurt Stock Exchange,no96065478
http://www.wikidata.org/entity/Q157852,,,OTC Markets Group,no93025657
http://www.wikidata.org/entity/Q158205,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q158205,,,Euronext,
http://www.wikidata.org/entity/Q158888,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q159433,,,New York Stock Exchange,no2002111220
http://www.wikidata.org/entity/Q159433,,,Tokyo Stock Exchange,no2002111220
http://www.wikidata.org/entity/Q159614,,,Tokyo Stock Exchange,n90701804
http://www.wikidata.org/entity/Q160054,,,Euronext,nb2013021151
http://www.wikidata.org/entity/Q160229,,,New York Stock Exchange,
