business,businessLabel,officialnameLabel,shortnameLabel,locationLabel,countryLabel
http://www.wikidata.org/entity/Q96100464,Modern Internasional,Modern Internasional Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100465,Medco Energi Internasional,PT Medco Energi Internasional Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100466,Bank Mega,Bank Mega Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100467,Nusantara Infrastructure,Nusantara Infrastructure Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100468,Magna Investama Mandiri,PT Magna Investama Mandiri Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100470,Multi Indocitra,Multi Indocitra Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100471,Midi Utama Indonesia,Midi Utama Indonesia Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100472,Mitra Keluarga Karyasehat,PT Mitra Keluarga Karyasehat Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100473,Sanurhasta Mitra,PT Sanurhasta Mitra Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100476,Mitra Investindo,Mitra Investindo Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100477,Mitra Komunikasi Nusantara,PT Mitra Komunikasi Nusantara Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100479,Metropolitan Kentjana,Metropolitan Kentjana Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100483,Mega Manunggal Property,PT Mega Manunggal Property Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100488,Megapower Makmur,PT Megapower Makmur Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100489,Maha Properti Indonesia,PT Maha Properti Indonesia Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100500,Metrodata Electronics,Metrodata Electronics Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100502,Capitalinc Investment,Capitalinc Investment Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100503,Metropolitan Land,Metropolitan Land Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100504,Meta Epsi,PT Meta Epsi Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100505,Mitra Pemuda,PT Mitra Pemuda Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100508,Malacca Trust Wuwungan Insurance,PT Malacca Trust Wuwungan Insurance Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100509,Samindo Resources,Samindo Resources Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100513,Hanson International,Hanson International Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100515,Ayana Land International,PT Ayana Land International Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100516,Nusantara Properti Internasional,PT Nusantara Properti Internasional Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100517,NFC Indonesia,PT NFC Indonesia Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100518,Pelayaran Nelly Dwi Putri,Pelayaran Nelly Dwi Putri Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100519,Charnic Capital,PT Charnic Capital Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100520,Pelat Timah Nusantara,Pelat Timah Nusantara Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100522,City Retail Developments,City Retail Developments Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100525,Nusa Raya Cipta,PT Nusa Raya Cipta Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100526,"Nusantara Almazia,","PT Nusantara Almazia, Tbk.",,,Indonesia
http://www.wikidata.org/entity/Q96100527,Sinergi Megah Internusa,PT Sinergi Megah Internusa Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100528,Protech Mitra Perkasa,PT Protech Mitra Perkasa Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100529,Onix Capital,ONIX CAPITAL Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100529,Onix Capital,PT Piranti Ciptadhana Amerta,,,Indonesia
http://www.wikidata.org/entity/Q96100531,Ancora Indonesia Resources,Ancora Indonesia Resources Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100533,Optima Prima Metal Sinergi,PT Optima Prima Metal Sinergi Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100534,Bima Sakti Pertiwi,PT Bima Sakti Pertiwi Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100535,Pratama Abadi Nusa Industri,PT Pratama Abadi Nusa Industri Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100536,Panorama Sentrawisata,Panorama Sentrawisata Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100537,Panca Budi Idaman,PT Panca Budi Idaman Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100539,Paramita Bangun Sarana,PT Paramita Bangun Sarana Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100540,Prima Cakrawala Abadi,PT Prima Cakrawala Abadi Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100541,Destinasi Tirta Nusantara,Destinasi Tirta Nusantara Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100542,Panca Global Kapital,PT Panca Global Kapital Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100544,Tourindo Guide Indonesia,PT Tourindo Guide Indonesia Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100545,Pembangunan Graha Lestari,Pembangunan Graha Lestari Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100554,Pembangunan Jaya Ancol,Pembangunan Jaya Ancol Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100556,Perdana Karya Perkasa,Perdana Karya Perkasa Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100557,Polaris Investama,Polaris Investama Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100558,Plaza Indonesia Realty,Plaza Indonesia Realty Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100559,Putra Mandiri Jembar,PT Putra Mandiri Jembar Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100564,Bank Panin Dubai Syariah,PT Bank Panin Dubai Syariah Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100566,Panin Financial,Panin Financial Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100567,Pollux Investasi Internasional,PT Pollux Investasi Internasional Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100568,Pollux Properti Indonesia,PT Pollux Properti Indonesia Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100570,Pool Advista Indonesia,Pool Advista Indonesia Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100571,Nusantara Pelabuhan Handal,PT Nusantara Pelabuhan Handal Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100572,Bliss Properti Indonesia,PT Bliss Properti Indonesia Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100573,Cikarang Listrindo,PT Cikarang Listrindo Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100574,PP Presisi,PT PP Presisi Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100575,PP Properti,PT PP Properti Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100576,Prodia Widyahusada,PT Prodia Widyahusada Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100577,Royal Prima,PT Royal Prima Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100582,Palma Serasih,PT Palma Serasih Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100583,Red Planet Indonesia,PT Red Planet Indonesia Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100584,Pelita Samudera Shipping,PT Pelita Samudera Shipping Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100587,Indo Straits,Indo Straits Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100589,Pratama Widya,PT Pratama Widya Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100592,Pioneerindo Gourmet International,Pioneerindo Gourmet International Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100597,Putra Rajawali Kencana,PT Putra Rajawali Kencana Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100598,Trinitan Metals and Minerals,PT Trinitan Metals and Minerals Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100601,Sarimelati Kencana,PT Sarimelati Kencana Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100603,Rukun Raharja,Rukun Raharja Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100604,Supra Boga Lestari,Supra Boga Lestari Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100606,Repower Asia Indonesia,PT Repower Asia Indonesia Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100608,Jaya Sukses Makmur Sentosa,PT Jaya Sukses Makmur Sentosa Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100610,Bentoel International Investama,Bentoel International Investama Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100611,Aesler Grup Internasional,PT Aesler Grup Internasional Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100614,Radiant Utama Interinsco,Radiant Utama Interinsco Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100616,Sarana Meditama Metropolitan,Sarana Meditama Metropolitan Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100617,Satria Antaran Prima,PT Satria Antaran Prima Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100618,Kota Satu Properti,PT Kota Satu Properti Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100622,Sidomulyo Selaras,Sidomulyo Selaras Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100625,Surya Fajar Capital,PT Surya Fajar Capital Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100627,Sillo Maritime Perdana,PT Sillo Maritime Perdana Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100628,Siloam International Hospitals,PT Siloam International Hospitals Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q96100629,Siwani Makmur,Siwani Makmur Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100632,Superkrane Mitra Utama,PT Superkrane Mitra Utama Tbk,,,Indonesia
http://www.wikidata.org/entity/Q96100634,Northcliff Citranusa Indonesia,PT Northcliff Citranusa Indonesia Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q15956623,Q15956623,,,,People's Republic of China
http://www.wikidata.org/entity/Q15956629,"LIANYUNGANG IDEAL GROUP CO.,LTD.",,,,People's Republic of China
http://www.wikidata.org/entity/Q15956642,Q15956642,,,,People's Republic of China
http://www.wikidata.org/entity/Q15956690,Chu Kong Shipping,,,,
http://www.wikidata.org/entity/Q15956832,"Lander Real Estate Co.,Ltd",,,,People's Republic of China
http://www.wikidata.org/entity/Q15956841,Shanghai Lujiazui Finance & Trade Zone Development,,,,People's Republic of China
http://www.wikidata.org/entity/Q15956897,Yintai Retails,,,,
http://www.wikidata.org/entity/Q15964713,Cepheid Inc,,,,
http://www.wikidata.org/entity/Q15964806,ImmunoGen Inc.,,,,
http://www.wikidata.org/entity/Q15966341,Tatry Mountain Resorts,,,,Slovakia
http://www.wikidata.org/entity/Q15995238,KCOM Group,,,,
http://www.wikidata.org/entity/Q16002190,Airborne Maintenance & Engineering Services,,,,
http://www.wikidata.org/entity/Q16002702,QX Metals,,,,Canada
http://www.wikidata.org/entity/Q16013760,Enpro Industries,,,,United States of America
http://www.wikidata.org/entity/Q16058076,Adani Ports & SEZ Limited,,,,
http://www.wikidata.org/entity/Q16078481,Giant Interactive,,,,
http://www.wikidata.org/entity/Q16078482,Eprint Group Limited,,,,
http://www.wikidata.org/entity/Q16116691,Geofizika,,,Zagreb,
http://www.wikidata.org/entity/Q16122251,Al-Rajhi Company for Cooperative Insurance,شركة الراجحي للتأمين التعاوني,,,Saudi Arabia
http://www.wikidata.org/entity/Q16123125,United Wire Factories Co.,شركة إتحاد مصانع الأسلاك,,,Saudi Arabia
http://www.wikidata.org/entity/Q16124094,Saudi Ground Services Co.,الشركة السعودية للخدمات الأرضية,,,Saudi Arabia
http://www.wikidata.org/entity/Q16131515,TARO Pharmaceuticals,,,,
http://www.wikidata.org/entity/Q16132717,Cofix,,,,
http://www.wikidata.org/entity/Q16141638,I-Mobile,,,,
http://www.wikidata.org/entity/Q16146867,Alderon Iron Ore Corp.,,,,Canada
http://www.wikidata.org/entity/Q16154750,Isle of Capri Casinos,,,,
http://www.wikidata.org/entity/Q16157155,A10 Networks,,,,
http://www.wikidata.org/entity/Q16159823,J.ESTINA,,,,South Korea
http://www.wikidata.org/entity/Q16161492,Q16161492,,,,South Korea
http://www.wikidata.org/entity/Q16161977,Q16161977,,,,South Korea
http://www.wikidata.org/entity/Q16162525,Auburn National Bancorporation,,,,United States of America
http://www.wikidata.org/entity/Q16163759,Q16163759,,,,South Korea
http://www.wikidata.org/entity/Q16164493,Q16164493,,,,South Korea
http://www.wikidata.org/entity/Q16164920,Q16164920,,,,South Korea
http://www.wikidata.org/entity/Q16165134,Q16165134,,,,South Korea
http://www.wikidata.org/entity/Q16165296,Q16165296,,,,South Korea
http://www.wikidata.org/entity/Q16165525,Q16165525,,,,South Korea
http://www.wikidata.org/entity/Q16165708,CJ Corporation,,,,
http://www.wikidata.org/entity/Q16165981,Q16165981,,,,South Korea
http://www.wikidata.org/entity/Q16166221,Q16166221,,,,South Korea
http://www.wikidata.org/entity/Q16166252,Samsung Securities,,,,South Korea
http://www.wikidata.org/entity/Q16167044,Q16167044,,,,South Korea
http://www.wikidata.org/entity/Q16167188,Q16167188,,,,South Korea
http://www.wikidata.org/entity/Q16168484,MUHAK,,,,South Korea
http://www.wikidata.org/entity/Q16168540,Sempio Foods,,,,South Korea
http://www.wikidata.org/entity/Q16169971,LG Household & Health Care,LG Household & Health Care Ltd.,,,
http://www.wikidata.org/entity/Q16169971,LG Household & Health Care,주식회사 엘지생활건강,,,
http://www.wikidata.org/entity/Q16169971,LG Household & Health Care,LG生活健康,,,
http://www.wikidata.org/entity/Q16170931,Q16170931,,,,South Korea
http://www.wikidata.org/entity/Q16171095,Q16171095,,,,South Korea
http://www.wikidata.org/entity/Q16171158,Kumho Industorial,,,,South Korea
http://www.wikidata.org/entity/Q16171507,Q16171507,,,,South Korea
http://www.wikidata.org/entity/Q16171610,Actoz Soft,,,,South Korea
http://www.wikidata.org/entity/Q16172223,Yakult Honsha,,,,
http://www.wikidata.org/entity/Q16172419,Q16172419,,,,South Korea
http://www.wikidata.org/entity/Q16172513,SBS Media Holdings,"SBS Media Holdings Co., Ltd.",,,
http://www.wikidata.org/entity/Q16172513,SBS Media Holdings,에스비에스미디어홀딩스 주식회사,,,
http://www.wikidata.org/entity/Q16172533,Q16172533,,,,South Korea
http://www.wikidata.org/entity/Q16172604,Q16172604,,,,South Korea
http://www.wikidata.org/entity/Q16172809,SK Innovation,,,,
http://www.wikidata.org/entity/Q16172929,Q16172929,,,,South Korea
http://www.wikidata.org/entity/Q16173073,Barunson,,,,South Korea
http://www.wikidata.org/entity/Q16173387,Hanwha Corporation,,,,
http://www.wikidata.org/entity/Q16173394,Q16173394,,,,South Korea
http://www.wikidata.org/entity/Q16173522,Q16173522,,,,South Korea
http://www.wikidata.org/entity/Q16173961,Q16173961,,,,South Korea
http://www.wikidata.org/entity/Q16175504,Q16175504,,,,South Korea
http://www.wikidata.org/entity/Q16175734,Celltrion,,,,South Korea
http://www.wikidata.org/entity/Q16175946,INNOCEAN WORLDWIDE,,,,South Korea
http://www.wikidata.org/entity/Q16176875,Q16176875,,,,South Korea
http://www.wikidata.org/entity/Q16176954,Coway,,,,South Korea
http://www.wikidata.org/entity/Q16177702,Q16177702,,,,South Korea
http://www.wikidata.org/entity/Q16178308,Taihan Cable & Solution,,,,South Korea
http://www.wikidata.org/entity/Q16178354,Q16178354,,,,South Korea
http://www.wikidata.org/entity/Q16178900,Q16178900,,,,South Korea
http://www.wikidata.org/entity/Q16179028,Q16179028,,,,South Korea
http://www.wikidata.org/entity/Q16181296,Q16181296,,,,South Korea
http://www.wikidata.org/entity/Q16181506,Aurora World,,,,South Korea
http://www.wikidata.org/entity/Q16182417,Q16182417,,,,South Korea
http://www.wikidata.org/entity/Q16182938,Dong Sung Bio Pharm,,,,South Korea
http://www.wikidata.org/entity/Q16183878,Korea Zinc Co.,,,,South Korea
http://www.wikidata.org/entity/Q16184260,Doosan Infracore,,,,South Korea
http://www.wikidata.org/entity/Q16184958,Q16184958,,,,South Korea
http://www.wikidata.org/entity/Q16185135,Q16185135,,,,South Korea
http://www.wikidata.org/entity/Q16185155,Heerim Architects & Planners Co.,"Heerim Architects & Planners Co., Ltd.",,,
http://www.wikidata.org/entity/Q16185155,Heerim Architects & Planners Co.,주식회사 희림종합건축사사무소,,,
http://www.wikidata.org/entity/Q16188770,Q16188770,,,,South Korea
http://www.wikidata.org/entity/Q16191494,Q16191494,,,,South Korea
http://www.wikidata.org/entity/Q16191584,Q16191584,,,,South Korea
http://www.wikidata.org/entity/Q16191847,Q16191847,,,,South Korea
http://www.wikidata.org/entity/Q16191970,HiteJinro Holdings,"HITEJINRO HOLDINGS CO., LTD.",,,
http://www.wikidata.org/entity/Q16191970,HiteJinro Holdings,하이트진로홀딩스 주식회사,,,
http://www.wikidata.org/entity/Q16219417,Q16219417,,,,South Korea
http://www.wikidata.org/entity/Q16219420,iMBC,"iMBC Co., Ltd.",,,
http://www.wikidata.org/entity/Q16219420,iMBC,주식회사 아이엠비씨,,,
http://www.wikidata.org/entity/Q16219421,Q16219421,,,,South Korea
http://www.wikidata.org/entity/Q16219425,SK Securities,,,,South Korea
http://www.wikidata.org/entity/Q16219459,Q16219459,,,,South Korea
http://www.wikidata.org/entity/Q16219468,Q16219468,,,,South Korea
http://www.wikidata.org/entity/Q16219470,Q16219470,,,,South Korea
http://www.wikidata.org/entity/Q18381418,Q18381418,,,,South Korea
http://www.wikidata.org/entity/Q18381421,Q18381421,,,,South Korea
http://www.wikidata.org/entity/Q18381453,Q18381453,,,,South Korea
http://www.wikidata.org/entity/Q18385199,Investment Corporation of Bangladesh,,,,Bangladesh
http://www.wikidata.org/entity/Q18385610,Stitch Fix,,,,
http://www.wikidata.org/entity/Q18387139,Synchrony,,,,
http://www.wikidata.org/entity/Q18387958,Keystone Law,,,,
http://www.wikidata.org/entity/Q18394125,Restoque,,,,Brazil
http://www.wikidata.org/entity/Q18394878,Canopy Growth Corporation,,,,Canada
http://www.wikidata.org/entity/Q18398205,Austar Lifesciences Limited,,,,
http://www.wikidata.org/entity/Q18398212,Q18398212,,,,People's Republic of China
http://www.wikidata.org/entity/Q18424634,Farmacol,FARMACOL S.A.,,,Poland
http://www.wikidata.org/entity/Q18431946,Małpka Express,,,,Poland
http://www.wikidata.org/entity/Q18444015,Q18444015,,,,South Korea
http://www.wikidata.org/entity/Q18444030,Q18444030,,,,South Korea
http://www.wikidata.org/entity/Q18444230,Q18444230,,,,South Korea
http://www.wikidata.org/entity/Q18444411,Q18444411,,,,South Korea
http://www.wikidata.org/entity/Q18444474,Q18444474,,,,South Korea
http://www.wikidata.org/entity/Q18499731,State Bank of Minas Gerais,,,,Brazil
http://www.wikidata.org/entity/Q18531392,Q18531392,,,,South Korea
http://www.wikidata.org/entity/Q18531393,Q18531393,,,,South Korea
http://www.wikidata.org/entity/Q18552286,Zealand Pharma,Zealand Pharma A/S,,,Denmark
http://www.wikidata.org/entity/Q18566460,Q18566460,,,,South Korea
http://www.wikidata.org/entity/Q18567199,Q18567199,,,,South Korea
http://www.wikidata.org/entity/Q18571967,G.A. Holdings,,,,
http://www.wikidata.org/entity/Q18585794,Feiyu Technology,,,,
http://www.wikidata.org/entity/Q18586646,Jeudan,,,,Denmark
http://www.wikidata.org/entity/Q18594470,Q Technology,,,,People's Republic of China
http://www.wikidata.org/entity/Q18605133,SK bioland,,,,South Korea
http://www.wikidata.org/entity/Q18605572,Q18605572,,,,South Korea
http://www.wikidata.org/entity/Q18619470,Restaurant Brands International,,,,Canada
http://www.wikidata.org/entity/Q18619982,Century Aluminum,,,,United States of America
http://www.wikidata.org/entity/Q18627167,KAZ Minerals,,,,United Kingdom
http://www.wikidata.org/entity/Q18635282,OncoMed,,,University of Michigan,United States of America
http://www.wikidata.org/entity/Q18635633,Maruha Nichiro,,,Osaka,Japan
http://www.wikidata.org/entity/Q18636301,Patriot Transportation,,,,
http://www.wikidata.org/entity/Q18636342,Amicus Therapeutics,,,,United States of America
http://www.wikidata.org/entity/Q18636348,Attraqt,,,,United Kingdom
http://www.wikidata.org/entity/Q18636367,Extreme Reach,,,,
http://www.wikidata.org/entity/Q18636399,Redefine International,,,,
http://www.wikidata.org/entity/Q18636524,Caesars Entertainment,,,Reno,United States of America
http://www.wikidata.org/entity/Q18636683,Global Industrial,,,,United States of America
http://www.wikidata.org/entity/Q18636688,Atlantic Coast Financial,,,,United States of America
http://www.wikidata.org/entity/Q18636696,Tesco International operations,,,,
http://www.wikidata.org/entity/Q18638683,Medicskin Holdings Limited,,,,
http://www.wikidata.org/entity/Q18638691,Q18638691,,,,
http://www.wikidata.org/entity/Q18642202,KSL Holdings,,,,
http://www.wikidata.org/entity/Q18643653,Modern Water,,,,United Kingdom
http://www.wikidata.org/entity/Q18643660,Fifth Street Asset Management,,,,United States of America
http://www.wikidata.org/entity/Q18651096,37Games,,,,People's Republic of China
http://www.wikidata.org/entity/Q18651250,"Shanghai Shentong Metro Group Co., Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q18651369,Q18651369,,,,
http://www.wikidata.org/entity/Q18651903,Q18651903,,,,People's Republic of China
http://www.wikidata.org/entity/Q18651906,"China Resources Sanjiu Medical & Pharmaceutical Co., Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q18652397,SHARE ECONOMY GROUP LIMITED,,,,
http://www.wikidata.org/entity/Q18653364,C Cheng Holdings Limited,,,,
http://www.wikidata.org/entity/Q18653563,Contemporary Amperex Technology Co. Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q18653716,Glory Flame Holdings Limited,,,,
http://www.wikidata.org/entity/Q18654547,Q18654547,,,,People's Republic of China
http://www.wikidata.org/entity/Q18657358,Zhuguang Holdings Group Company Limited,,,,
http://www.wikidata.org/entity/Q18657391,Aowei Holding,,,,
http://www.wikidata.org/entity/Q18658020,Meitu,,,,People's Republic of China
http://www.wikidata.org/entity/Q18658349,Wanda Commercial,,,,People's Republic of China
http://www.wikidata.org/entity/Q18669108,China Sunshine Paper Holdings Co Ltd,,,,
http://www.wikidata.org/entity/Q18669162,"Shenzhen Rapoo Technology Co.,Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q18669300,"Shanghai Feilo Co.,Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q18669563,Logan Property Holdings Company Limited,,,,
http://www.wikidata.org/entity/Q18669985,Huarong Investment Stock,,,,
http://www.wikidata.org/entity/Q18669998,Greater China Financial,,,,People's Republic of China
http://www.wikidata.org/entity/Q18670566,Jiu Rong Holdings,,,,
http://www.wikidata.org/entity/Q18670965,Zhejiang Xinao,,,,People's Republic of China
http://www.wikidata.org/entity/Q18671664,CHINA U-TON HOLDINGS LIMITED,,,,
http://www.wikidata.org/entity/Q18674747,Booking Holdings,,,,
http://www.wikidata.org/entity/Q18681268,CMBC Capital,,,,
http://www.wikidata.org/entity/Q18681345,CGN New Energy,,,,
http://www.wikidata.org/entity/Q18688994,Neles,,,,Finland
http://www.wikidata.org/entity/Q18689294,Eezy,,,,Finland
http://www.wikidata.org/entity/Q18691606,Future Bright Mining Holdings Limited,,,,
http://www.wikidata.org/entity/Q18699320,CGN Power,,,,
http://www.wikidata.org/entity/Q18708812,Wanda Cinemas,,,,People's Republic of China
http://www.wikidata.org/entity/Q18708845,Q18708845,,,,
http://www.wikidata.org/entity/Q18710180,La Chapelle Fashion,,,,
http://www.wikidata.org/entity/Q18711819,Q18711819,,,,
http://www.wikidata.org/entity/Q18712620,Walgreens Boots Alliance,,,Chicago,United States of America
http://www.wikidata.org/entity/Q18712957,Farfetch,,,,
http://www.wikidata.org/entity/Q18719261,Besttone Holding,,,,People's Republic of China
http://www.wikidata.org/entity/Q18731997,Q18731997,,,,South Korea
http://www.wikidata.org/entity/Q18747482,United Wagon Company,,,,Russia
http://www.wikidata.org/entity/Q18754892,SeaLink Travel Group,,,,Australia
http://www.wikidata.org/entity/Q18754966,Tradeweb,,,,United States of America
http://www.wikidata.org/entity/Q18763373,Q18763373,,,,
http://www.wikidata.org/entity/Q18810197,Q18810197,,,,
http://www.wikidata.org/entity/Q18810198,Q18810198,,,,
http://www.wikidata.org/entity/Q18815311,Q18815311,,,,South Korea
http://www.wikidata.org/entity/Q18815638,Q18815638,,,,South Korea
http://www.wikidata.org/entity/Q18815845,Q18815845,,,,South Korea
http://www.wikidata.org/entity/Q18844244,CITIC Heavy Industries,,,,People's Republic of China
http://www.wikidata.org/entity/Q18880876,Hyundai Pharmaceurical,,,,South Korea
http://www.wikidata.org/entity/Q18888624,RenoNorden,,,,Norway
http://www.wikidata.org/entity/Q18914818,Shanghai East-China Computer,,,,People's Republic of China
http://www.wikidata.org/entity/Q105581055,Vision Insurance SAOG,,,,Oman
http://www.wikidata.org/entity/Q105602307,Q105602307,,FERBASA,,Brazil
http://www.wikidata.org/entity/Q105602379,Five9 Inc.,,,,United States of America
http://www.wikidata.org/entity/Q105624046,Indofood CBP,PT Indofood CBP Sukses Makmur Tbk,,,Indonesia
http://www.wikidata.org/entity/Q105669887,Vantage Towers,,,,Germany
http://www.wikidata.org/entity/Q105720709,Flyr,,,Oslo,Norway
http://www.wikidata.org/entity/Q105853613,Pershing Square Tontine Holdings,,,,
http://www.wikidata.org/entity/Q105965579,Evolution Gaming,,,,
http://www.wikidata.org/entity/Q105970758,"Tongwei Co., Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q105970826,"Cheniere Energy Partners, L.P.",,,,United States of America
http://www.wikidata.org/entity/Q105975512,"Beijing Kingsoft Office Software, Inc.",,,,People's Republic of China
http://www.wikidata.org/entity/Q105975653,"NARI Technology Co., Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q105975716,"Citic Pacific Special Steel Group Co., Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q105975773,Aker Horizons AS,,,,Norway
http://www.wikidata.org/entity/Q105975907,"Jiangxi Ganfeng Lithium Co.,Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q105976216,"Ningxia Baofeng Energy Group Co., Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q105976521,Bumrungrad Hospital PCL,,,,Thailand
http://www.wikidata.org/entity/Q105976864,Wingtech Technology,,,,
http://www.wikidata.org/entity/Q105977087,"Guangdong Haid Group Co., Limited",,,,People's Republic of China
http://www.wikidata.org/entity/Q105977201,Formosa Chemicals & Fibre Corporation,,,,
http://www.wikidata.org/entity/Q105977466,"Hangzhou Tigermed Consulting Co.,Ltd",,,,People's Republic of China
http://www.wikidata.org/entity/Q105986867,"Jiangsu Hengli Hydraulic Co., Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q105987248,Maxscend Microelectronics Company Limited,,,,
http://www.wikidata.org/entity/Q105987494,"Yunnan Energy New Material Co., Ltd.",,,,
http://www.wikidata.org/entity/Q106003803,"Sungrow Power Supply Co., Ltd.",,,,
http://www.wikidata.org/entity/Q106004358,"Innovent Biologics, Inc.",,,,
http://www.wikidata.org/entity/Q106024170,UWM Holdings,,,,United States of America
http://www.wikidata.org/entity/Q106024841,"Imeik Technology Development Co.,Ltd.",,,,
http://www.wikidata.org/entity/Q106024877,Sangfor Technologies Inc.,,,,
http://www.wikidata.org/entity/Q106025746,"China National Nuclear Power Co., Ltd.",,,,
